real_name,obj1,obj2,obj1_sd,obj2_sd
gen=27_member=189_pso,-3.02135,9.18339,0.150196,5.09931
gen=27_member=190_pso,-8.28053,-6.11175,0.102888,5.06017
gen=27_member=191_pso,-9.21104,1.57145,0.232384,3.10449
gen=27_member=192_pso,-6.48374,1.63841,0.0560943,3.53835
gen=27_member=193_pso,-5.43016,-10.6485,0.216962,8.57291
gen=27_member=194_pso,-5.85846,-2.33222,0.183419,4.66372
gen=27_member=195_pso,-5.34071,-11.721,0.248548,9.29392
gen=27_member=196_pso,-2.97487,6.73399,0.282116,6.19284
gen=27_member=197_pso,-9.29195,0.237878,0.0694563,2.8511
gen=27_member=198_pso,-7.55568,1.14709,0.032371,2.99593
gen=27_member=199_pso,-5.01519,0.0953324,0.0607367,4.15444
gen=27_member=200_pso,-4.83476,6.83684,0.537475,2.6997
gen=27_member=201_pso,-7.02322,1.53263,0.0322475,2.80372
gen=27_member=202_pso,-4.3963,7.71964,1.92799,6.22419
gen=27_member=203_pso,-8.28753,-0.444021,0.0321526,2.76869
gen=27_member=204_pso,-5.70158,1.83035,0.0442929,3.47737
gen=27_member=205_pso,-7.78104,1.42277,0.0386339,2.38084
gen=27_member=206_pso,-9.94424,0.658177,0.0602396,2.92772
gen=27_member=207_pso,-6.30504,6.02384,0.680638,3.12633
gen=27_member=208_pso,-6.17473,3.60421,0.048604,3.49658
gen=27_member=209_pso,-4.38125,0.0182767,0.451238,6.12632
gen=27_member=210_pso,-6.74353,-1.46568,0.0785011,4.10295
gen=27_member=211_pso,-6.55423,0.877672,0.0618262,3.30083
gen=27_member=212_pso,-8.26864,-1.06377,0.129002,2.89452
gen=27_member=213_pso,-4.96795,4.93785,0.0573442,4.00405
gen=27_member=214_pso,-4.88281,6.81454,0.507367,2.88608
gen=27_member=215_pso,-6.78276,-5.87099,0.0953267,5.04349
gen=27_member=216_pso,-4.81158,6.81271,0.881634,4.23092
gen=27_member=217_pso,-5.24712,1.91575,0.265505,4.40464
gen=27_member=218_pso,-7.87314,-1.38075,0.0347834,3.03319
