real_name,obj1,obj2,obj1_sd,obj2_sd
gen=36_member=459_pso,-5.66244,-8.32997,0.257824,8.3069
gen=36_member=460_pso,-8.93009,-0.615223,0.0333704,2.73915
gen=36_member=461_pso,-8.60551,-1.21656,0.0373112,3.01491
gen=36_member=462_pso,-6.40202,-9.23172,0.0810937,5.17617
gen=36_member=463_pso,-5.49518,4.53788,0.190455,2.33486
gen=36_member=464_pso,-7.08211,-1.20881,0.0400222,3.22635
gen=36_member=465_pso,-6.946,2.17651,0.0345551,2.88565
gen=36_member=466_pso,-6.44382,-0.377042,0.0353064,2.92873
gen=36_member=467_pso,-5.7828,-5.09531,0.16718,4.83579
gen=36_member=468_pso,-9.25146,-0.719709,0.0328896,2.93163
gen=36_member=469_pso,-6.15902,-3.70436,0.152867,5.66547
gen=36_member=470_pso,-4.80328,0.185129,0.0812875,4.59746
gen=36_member=471_pso,-6.20048,-4.48605,0.160359,5.38397
gen=36_member=472_pso,-6.0485,0.921554,0.192869,3.92106
gen=36_member=473_pso,-8.80504,2.0337,0.175491,2.51489
gen=36_member=474_pso,-5.28866,-0.286253,0.159371,4.61989
gen=36_member=475_pso,-8.11781,-1.03175,0.0334278,2.93818
gen=36_member=476_pso,-9.23242,-0.351702,0.0322542,2.45447
gen=36_member=477_pso,-6.13857,1.73641,0.185204,3.84694
gen=36_member=478_pso,-5.92675,-5.16061,0.172755,6.64662
gen=36_member=479_pso,-6.4564,3.70067,0.309491,3.63658
gen=36_member=480_pso,-7.6913,-3.31485,0.0622141,4.05164
gen=36_member=481_pso,-5.13315,7.1594,0.811054,2.52039
gen=36_member=482_pso,-8.63405,4.82559,0.385284,3.73068
gen=36_member=483_pso,-8.90389,1.54474,0.049981,3.07904
gen=36_member=484_pso,-8.71093,3.90544,0.212829,3.49119
gen=36_member=485_pso,-7.57731,-7.89619,0.217955,5.76115
gen=36_member=486_pso,-6.95951,5.28154,0.783919,3.59834
gen=36_member=487_pso,-9.038,-0.567301,0.104706,2.97575
gen=36_member=488_pso,-4.35803,3.11636,0.128605,4.0685
