real_name,obj1,obj2,obj1_sd,obj2_sd
gen=0_training=15,-6.30661,-6.98287,0,0
gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431
gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006
gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319
gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779
gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066
gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603
gen=19_member=556_pso,-7.93697,-3.654,0,0
gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674
gen=24_member=110_pso,-6.08531,-8.35665,0.0686916,4.82795
gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005
gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971
gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169
gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068
gen=12_member=357_pso,-8.34959,-2.42207,0,0
gen=22_member=62_pso,-9.74486,3.51818,0.191643,3.18846
gen=5_member=147_pso,-9.81508,0.188966,0,0
gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887
gen=21_member=31_pso,-9.7319,-0.494915,0.0755882,2.55017
gen=24_member=114_pso,-8.35645,-0.130252,0.115574,3.51594
gen=23_member=72_pso,-9.52477,0.406158,0.0829892,3.18973
gen=23_member=71_pso,-6.03714,-4.27609,0.153249,6.13053
gen=11_member=328_pso,-8.90203,-0.27136,0,0
gen=22_member=47_pso,-9.05764,-0.176484,0.131834,4.03413
gen=21_member=24_pso,-8.96021,1.26223,0.0461819,3.04447
gen=24_member=120_pso,-8.68961,-1.67962,0.0540167,3.34194
gen=18_member=531_pso,-8.66975,-0.898147,0,0
gen=15_member=446_pso,-8.56961,-1.37278,0,0
gen=24_member=102_pso,-9.6865,-0.0420597,0.088088,2.22648
gen=21_member=19_pso,-8.74788,0.290189,0.105138,3.21693
