real_name,x1,x2
gen=40_member=602_pso,-0.151522,0.103187
gen=40_member=599_pso,-0.405121,1.09651
gen=40_member=598_pso,-1.66834,-2.23982
gen=40_member=593_pso,-0.360106,0.429304
gen=39_member=550_pso,0.13517,0.062226
gen=33_member=388_pso,0.464171,0.574704
gen=27_member=190_pso,-0.646492,0.864693
gen=22_member=48_pso,0.42234,0.0994298
gen=39_member=574_pso,-0.5346,0.761635
gen=37_member=494_pso,-1.66098,-2.19273
gen=36_member=468_pso,-0.375444,0.103966
gen=35_member=434_pso,-1.21714,1.33179
gen=34_member=421_pso,0.34193,0.0839644
gen=34_member=401_pso,-1.26691,0.956224
gen=39_member=551_pso,-0.820072,0.868272
gen=39_member=578_pso,-0.256943,1.14052
gen=38_member=540_pso,-1.66166,-1.70543
gen=35_member=448_pso,-1.096,-0.835638
gen=37_member=500_pso,-1.28384,1.00795
gen=33_member=390_pso,-0.0949286,0.330556
gen=36_member=462_pso,-1.64553,-1.45113
gen=33_member=380_pso,-1.66387,-1.87006
gen=32_member=357_pso,-1.65749,-1.34183
gen=31_member=313_pso,-0.419193,1.1125
gen=30_member=290_pso,-0.614239,0.634712
gen=38_member=533_pso,-0.644089,0.884001
gen=40_member=585_pso,-0.795836,0.286472
gen=39_member=577_pso,-1.68923,-1.8684
gen=39_member=572_pso,-1.45322,1.0014
gen=39_member=569_pso,-0.800153,0.405732
