real_name,obj1,obj2,obj1_sd,obj2_sd
gen=0_training=15,-6.30661,-6.98287,0,0
gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779
gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319
gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066
gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431
gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006
gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603
gen=12_member=357_pso,-8.34959,-2.42207,0,0
gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971
gen=25_member=130_pso,-8.18302,-3.522,0.162792,3.41841
gen=26_member=160_pso,-6.17084,-8.60867,0.0676445,4.88591
gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887
gen=25_member=157_pso,-6.09287,-10.2039,0.0828861,5.35604
gen=25_member=154_pso,-9.54649,0.570336,0.0949088,2.72431
gen=24_member=114_pso,-8.35645,-0.130252,0.115574,3.51594
gen=25_member=138_pso,-6.5713,-4.17786,0.0454568,3.75799
gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169
gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005
gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674
gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068
gen=19_member=556_pso,-7.93697,-3.654,0,0
gen=26_member=159_pso,-6.43602,-4.78066,0.0454236,3.88972
gen=25_member=149_pso,-7.88006,-2.352,0.0455191,3.5841
gen=25_member=148_pso,-9.08067,-0.403974,0.0330227,2.99163
gen=24_member=120_pso,-8.68961,-1.67962,0.0540167,3.34194
gen=5_member=147_pso,-9.81508,0.188966,0,0
gen=21_member=31_pso,-9.7319,-0.494915,0.0755882,2.55017
gen=22_member=62_pso,-9.74486,3.51818,0.191643,3.18846
gen=26_member=172_pso,-8.29347,0.129602,0.134387,3.66483
gen=15_member=446_pso,-8.56961,-1.37278,0,0
