real_name,obj1,obj2,obj1_sd,obj2_sd
gen=0_training=15,-6.30661,-6.98287,0,0
gen=25_member=154_pso,-9.54649,0.570336,0.0949088,2.72431
gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674
gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603
gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006
gen=28_member=235_pso,-5.5395,-16.3329,0.288752,10.0678
gen=28_member=234_pso,-5.94077,-16.1266,0.146239,7.33253
gen=27_member=190_pso,-8.28053,-6.11175,0.102888,5.06017
gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066
gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431
gen=28_member=241_pso,-7.70477,-3.04609,0.0418527,3.3808
gen=19_member=556_pso,-7.93697,-3.654,0,0
gen=27_member=215_pso,-6.78276,-5.87099,0.0953267,5.04349
gen=27_member=206_pso,-9.94424,0.658177,0.0602396,2.92772
gen=27_member=197_pso,-9.29195,0.237878,0.0694563,2.8511
gen=27_member=193_pso,-5.43016,-10.6485,0.216962,8.57291
gen=26_member=160_pso,-6.17084,-8.60867,0.0676445,4.88591
gen=25_member=157_pso,-6.09287,-10.2039,0.0828861,5.35604
gen=28_member=247_pso,-8.91381,-0.0256129,0.088361,2.93674
gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319
gen=28_member=244_pso,-6.51788,-4.91595,0.049914,3.8277
gen=28_member=243_pso,-9.20429,1.36972,0.0460949,3.15346
gen=28_member=240_pso,-8.41645,-2.75229,0.076838,3.88353
gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971
gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779
gen=25_member=138_pso,-6.5713,-4.17786,0.0454568,3.75799
gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169
gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005
gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068
gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887
