real_name,obj1,obj2,obj1_sd,obj2_sd
gen=57_member=483_pso,-5.22944,-0.477157,0.0817285,5.74069
gen=57_member=484_pso,-8.79153,4.44815,0.190085,2.37462
gen=57_member=485_pso,-6.72284,3.54133,0.217806,4.32851
gen=57_member=486_pso,-4.36805,-2.46916,0.317487,3.82953
gen=57_member=487_pso,-4.37159,-2.3511,0.301291,3.72851
gen=57_member=488_pso,-7.82809,6.50536,0.1097,1.72132
gen=57_member=489_pso,-3.74653,-5.72611,0.160521,7.8477
gen=57_member=490_pso,-9.37024,1.25888,0.115527,0.396582
gen=57_member=491_pso,-5.85249,3.93745,0.0664244,3.7847
gen=57_member=492_pso,-7.28699,6.26925,0.0969252,3.46277
gen=57_member=493_pso,-7.73344,-0.19224,0.0388286,2.97309
gen=57_member=494_pso,-6.28639,8.83391,0.16313,2.01112
gen=57_member=495_pso,-3.95957,-4.48373,0.563427,5.97674
gen=57_member=496_pso,-8.09832,-0.819902,0.0570291,2.05624
gen=57_member=497_pso,-3.37021,1.65169,1.80889,5.05866
gen=57_member=498_pso,-4.76819,6.71716,0.0813016,4.92907
gen=57_member=499_pso,-7.63433,-2.69086,0.0395262,1.96968
gen=57_member=500_pso,-5.43273,5.11037,0.0589982,0.922978
gen=57_member=501_pso,-8.11904,0.23365,3.09518,4.22391
gen=57_member=502_pso,-3.52466,-3.77487,0.153877,9.10441
gen=57_member=503_pso,-3.88689,-6.75585,0.886679,7.48057
gen=57_member=504_pso,-8.87086,5.83292,0.781863,2.71673
gen=57_member=505_pso,-5.95599,2.80036,0.0465272,3.53479
gen=57_member=506_pso,-5.9541,0.0152939,0.173061,4.40415
gen=57_member=507_pso,-4.5193,1.28729,0.928416,4.41543
gen=57_member=508_pso,-7.16632,4.00936,0.0849118,3.69941
gen=57_member=509_pso,-3.47716,0.356585,4.81306,4.56123
gen=57_member=510_pso,-4.94472,8.65899,0.0758691,2.19117
gen=57_member=511_pso,-4.91074,1.08633,0.048775,4.59247
gen=57_member=512_pso,-3.54631,-6.85485,0.177883,9.02809
