time,elapsed_seconds,message
15:03:41,7.47e-05,PEST++ performance logger started
15:03:41,0.0003298,starting to process control file
15:03:41,0.0053585,finished processing control file
15:03:41,0.0079626,initializing MOEA process
15:03:41,0.0001598,using 'nsga2_ppd' env selector
15:03:41,2.1e-05,using binary tournament mating pool selector
15:03:41,2.36e-05,saving generation specific populations and archives every nth generation 1
15:03:41,2.39e-05,'opt_dec_var_groups' passed, using 2 adjustable parameters as decision variables
15:03:41,2.95e-05,number of decision variables:  2
15:03:41,2.04e-05,max run fail:  3
15:03:41,2.11e-05,'opt_chance_points' = SINGLE, evaluating chance at representative point
15:03:41,3.02e-05,initializing constraints
15:03:41,0.0002122,using particle swarm generator
15:03:41,0.0008328,processing dv population file initial.dv_pop.csv
15:03:41,2.63e-05,loading dv population from csv file initial.dv_pop.csv
15:03:41,0.0061032,dv population with 27 members read from 'initial.dv_pop.csv'

15:03:41,4.06e-05,previous generation numbers detected in dv population, fast forwarding generation counter to 40
15:03:41,9.2e-06,processing obs population file initial.obs_pop.csv
15:03:41,1.58e-05,loading obs population from csv file initial.obs_pop.csv
15:03:41,0.0051017,obs population with 27 members read from 'initial.obs_pop.csv'

15:03:41,0.0019601, saved observation population to  kur.0.obs_pop.csv
15:03:41,1.9e-05,initial population decision variable summary:
15:03:41,4.87e-05,initial population objective function summary:
15:03:41,2.53e-05,seeking optimal trade-off point for single 'optimal' chance point runs
15:03:41,2.17e-05,using member GEN=0_TRAINING=15 as single, 'optimal' point
   with distance of 3.50847 from optimal trade - off
15:03:41,0.0017473, saved initial dv population to  kur.0.dv_pop.csv
15:03:41,2.01e-05,performing initial pareto dominance sort
15:03:41,0.0041143,ParetoObjectives::get_nsga2_pareto_dominance() for 27 population members
15:03:41,2.04e-05,ParetoObjectives::update() for  27 population members
15:03:41,9.6e-06,preparing fast-lookup containers
15:03:41,0.0004026,checking for duplicate solutions
15:03:41,0.0002061,calculating fitness
15:03:41,2.38e-05,get_spea_fitness
15:03:41,0.0001195,fill domination containers
15:03:41,0.0005263,pareto front sorting
15:03:41,3.52e-05,starting 'fast non-dom sort
15:03:41,8.4e-06,fill domination containers
15:03:41,0.0002578,finding first front
15:03:41,9.8e-06,sorting remaining fronts
15:03:41,0.0009217,kur.0.dv_pop.csvinitialized archives with 7 nondominated members
15:03:41,9.8e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 7 population members
15:03:41,7.5e-06,ParetoObjectives::update() for  7 population members
15:03:41,6.7e-06,preparing fast-lookup containers
15:03:41,3.98e-05,checking for duplicate solutions
15:03:41,2.15e-05,calculating fitness
15:03:41,6.7e-06,get_spea_fitness
15:03:41,1.63e-05,fill domination containers
15:03:41,2.89e-05,pareto front sorting
15:03:41,6.7e-06,starting 'fast non-dom sort
15:03:41,6.4e-06,fill domination containers
15:03:41,2.28e-05,finding first front
15:03:41,7.7e-06,sorting remaining fronts
15:03:41,0.0003323,ParetoObjectives::get_nsga2_pareto_dominance() for 7 population members
15:03:41,8.4e-06,ParetoObjectives::update() for  7 population members
15:03:41,6.5e-06,preparing fast-lookup containers
15:03:41,3.31e-05,checking for duplicate solutions
15:03:41,1.79e-05,calculating fitness
15:03:41,6.6e-06,get_spea_fitness
15:03:41,1.54e-05,fill domination containers
15:03:41,2.74e-05,pareto front sorting
15:03:41,6.6e-06,starting 'fast non-dom sort
15:03:41,6.5e-06,fill domination containers
15:03:41,2.29e-05,finding first front
15:03:41,7.7e-06,sorting remaining fronts
15:03:41,0.000339,using the initial population for hypervolume partitioning
15:03:41,8.5e-06,ParetoObjectives::get_hypervolume() for 27 archive members
15:03:41,3.37e-05,ParetoObjectives::set_hypervolume_partitions() for outer pareto archive members
15:03:41,0.0016829,saved decision variable population of size 7 X 2 to 'kur.archive.dv_pop.csv'
15:03:41,0.0013781,saved generation-specific decision variable population of size 7 X 2 to 'kur.0.archive.dv_pop.csv'
15:03:41,0.0012832,saved observation population of size 7 X 4 to 'kur.archive.obs_pop.csv'
15:03:41,0.0013378,saved generation-specific observation population of size 7 X 4 to 'kur.0.archive.obs_pop.csv'
15:03:41,8.37e-05,number of initial feasible solutions: 7
15:03:41,1.46e-05,initialization complete
15:03:41,0.000146,starting generation  1
15:03:41,1.24e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 27 population members
15:03:41,8.3e-06,ParetoObjectives::update() for  27 population members
15:03:41,8.2e-06,preparing fast-lookup containers
15:03:41,0.0003028,checking for duplicate solutions
15:03:41,9.77e-05,calculating fitness
15:03:41,7.4e-06,get_spea_fitness
15:03:41,7.02e-05,fill domination containers
15:03:41,0.0004418,pareto front sorting
15:03:41,7.6e-06,starting 'fast non-dom sort
15:03:41,7.1e-06,fill domination containers
15:03:41,0.0004215,finding first front
15:03:41,1e-05,sorting remaining fronts
15:03:41,0.0003472,augmenting PSO population DE population of size 3
15:03:41,1.74e-05,generating diffevol population of size 3
15:03:41,0.0001047,generating PSO population of size 30
15:03:41,1.02e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 7 population members
15:03:41,7e-06,ParetoObjectives::update() for  7 population members
15:03:41,6.6e-06,preparing fast-lookup containers
15:03:41,3.71e-05,checking for duplicate solutions
15:03:41,1.93e-05,calculating fitness
15:03:41,6.2e-06,get_spea_fitness
15:03:41,1.54e-05,fill domination containers
15:03:41,4.05e-05,pareto front sorting
15:03:41,6.3e-06,starting 'fast non-dom sort
15:03:41,6.2e-06,fill domination containers
15:03:41,3.55e-05,finding first front
15:03:41,7.4e-06,sorting remaining fronts
15:03:41,0.0032393,running population of size  30
15:03:41,1.47e-05,queuing 30 runs
15:03:41,0.001544,making runs
15:03:55,13.8838,processing runs
15:03:55,0.0052082,saved decision variable population of size 30 X 2 to 'kur.dv_pop.csv'
15:03:55,0.0028553,saved generation-specific decision variable population of size 30 X 2 to 'kur.1.dv_pop.csv'
15:03:55,0.0025053,saved observation population of size 30 X 4 to 'kur.obs_pop.csv'
15:03:55,0.0028987,saved generation-specific observation population of size 30 X 4 to 'kur.1.obs_pop.csv'
15:03:55,0.0116786,ParetoObjectives::update() for  57 population members
15:03:55,9.03e-05,preparing fast-lookup containers
15:03:55,0.002249,checking for duplicate solutions
15:03:55,0.0006756,calculating fitness
15:03:55,2.07e-05,get_spea_fitness
15:03:55,0.0003747,fill domination containers
15:03:55,0.0030999,pareto front sorting
15:03:55,1.91e-05,starting 'fast non-dom sort
15:03:55,1.1e-05,fill domination containers
15:03:55,0.0038828,finding first front
15:03:55,6.31e-05,sorting remaining fronts
15:03:55,0.000216,ParetoObjectives::get_nsga2_pareto_dominance() for 57 population members
15:03:55,1.31e-05,ParetoObjectives::update() for  57 population members
15:03:55,1e-05,preparing fast-lookup containers
15:03:55,0.001589,checking for duplicate solutions
15:03:55,0.0005546,calculating fitness
15:03:55,1.09e-05,get_spea_fitness
15:03:55,0.0003632,fill domination containers
15:03:55,0.0033621,pareto front sorting
15:03:55,3.32e-05,starting 'fast non-dom sort
15:03:55,1.18e-05,fill domination containers
15:03:55,0.0029154,finding first front
15:03:55,1.77e-05,sorting remaining fronts
