real_name,obj1,obj2,obj1_sd,obj2_sd
gen=46_member=153_pso,-4.65441,2.03605,0.122055,6.0045
gen=46_member=154_pso,-5.93892,2.39597,0.0488752,4.92157
gen=46_member=155_pso,-5.38133,3.5891,0.0793935,3.93204
gen=46_member=156_pso,-7.50867,1.29841,0.55084,4.72279
gen=46_member=157_pso,-3.79005,-7.33147,0.954647,7.80146
gen=46_member=158_pso,-8.01628,-0.268988,0.060386,2.19097
gen=46_member=159_pso,-5.73025,2.47918,0.236662,3.57575
gen=46_member=160_pso,-7.91045,0.11176,0.758762,3.36786
gen=46_member=161_pso,-6.15525,4.23367,0.054055,3.66195
gen=46_member=162_pso,-4.20309,0.594291,1.35823,4.61199
gen=46_member=163_pso,-3.18378,9.01634,0.223443,9.24429
gen=46_member=164_pso,-4.65914,4.01975,0.106985,6.91611
gen=46_member=165_pso,-5.0319,12.7086,0.053851,5.01755
gen=46_member=166_pso,-5.51769,8.55001,0.0463363,4.29562
gen=46_member=167_pso,-6.75956,2.86631,0.0417849,4.37709
gen=46_member=168_pso,-7.08216,3.80802,0.52563,1.93982
gen=46_member=169_pso,-5.85354,6.66268,0.0752225,4.53529
gen=46_member=170_pso,-3.5381,-4.67714,0.151995,8.95766
gen=46_member=171_pso,-8.46272,4.8257,0.269892,3.25983
gen=46_member=172_pso,-8.0501,5.26766,0.0344264,0.235725
gen=46_member=173_pso,-4.88072,3.02258,0.0764175,5.78225
gen=46_member=174_pso,-3.55493,-6.97125,0.205266,9.00467
gen=46_member=175_pso,-3.5274,-3.94328,0.153104,9.07082
gen=46_member=176_pso,-6.49722,2.47551,0.0290773,4.12582
gen=46_member=177_pso,-4.34498,-8.78468,0.40224,6.28328
gen=46_member=178_pso,-3.51544,-7.5383,0.207817,9.34282
gen=46_member=179_pso,-5.79491,4.58446,0.0545989,3.94662
gen=46_member=180_pso,-7.25777,0.277403,0.516224,4.33473
gen=46_member=181_pso,-6.55366,0.134536,0.585249,3.85582
gen=46_member=182_pso,-3.85827,-6.93816,0.906648,7.58177
