real_name,obj1,obj2,obj1_sd,obj2_sd
gen=60_member=573_pso,-4.74912,-1.58721,0.213557,3.24969
gen=60_member=574_pso,-6.21741,10.326,0.0373606,4.24271
gen=60_member=575_pso,-4.03244,0.00101603,0.213594,3.55909
gen=60_member=576_pso,-4.19518,-15.0747,0.728942,10.3077
gen=60_member=577_pso,-5.52431,0.280818,0.060293,2.14688
gen=60_member=578_pso,-6.17704,2.13782,0.551064,3.48595
gen=60_member=579_pso,-9.74466,0.413701,0.0787121,0.123189
gen=60_member=580_pso,-4.6237,-0.241562,0.175317,4.69949
gen=60_member=581_pso,-5.4311,0.913202,0.557125,3.69977
gen=60_member=582_pso,-7.77479,-3.28981,0.0394935,1.07868
gen=60_member=583_pso,-4.82131,0.638798,0.829118,4.20578
gen=60_member=584_pso,-6.96467,4.84489,0.10987,4.56842
gen=60_member=585_pso,-3.8338,1.2699,1.69052,4.44568
gen=60_member=586_pso,-9.52713,2.5841,0.267814,2.05549
gen=60_member=587_pso,-3.00788,3.60745,3.28027,5.16121
gen=60_member=588_pso,-8.51231,3.33196,0.0411667,0.30963
gen=60_member=589_pso,-4.67494,1.39047,0.181293,4.71328
gen=60_member=590_pso,-3.08726,-0.164952,0.420651,5.02663
gen=60_member=591_pso,-3.66403,-5.76141,0.450432,8.49916
gen=60_member=592_pso,-5.13782,1.13593,0.625905,4.49481
gen=60_member=593_pso,-6.63592,3.36917,0.0313431,4.33015
gen=60_member=594_pso,-2.40961,1.52475,4.32797,5.5702
gen=60_member=595_pso,-6.89674,1.69469,0.0383424,4.08001
gen=60_member=596_pso,-7.27272,6.11709,0.103151,4.08845
gen=60_member=597_pso,-5.35767,4.07577,0.0568988,3.71779
gen=60_member=598_pso,-3.88667,4.82284,0.0559277,6.00848
gen=60_member=599_pso,-3.97569,-5.25133,0.653483,5.95352
gen=60_member=600_pso,-3.29183,2.50378,0.549123,18.2656
gen=60_member=601_pso,-4.72629,3.81256,2.06331,3.54784
gen=60_member=602_pso,-4.20511,3.55639,0.0633378,5.59164
