real_name,x1,x2
gen=60_member=573_pso,-3.55057,1.56136
gen=60_member=574_pso,-1.37317,-1.95817
gen=60_member=575_pso,-3.50032,2.50853
gen=60_member=576_pso,-5,1.6013
gen=60_member=577_pso,-2.64467,1.31649
gen=60_member=578_pso,-0.652485,2.54703
gen=60_member=579_pso,0.130591,0.00964958
gen=60_member=580_pso,-3.47307,1.1987
gen=60_member=581_pso,2.07865,-1.18088
gen=60_member=582_pso,-1.17229,0.415163
gen=60_member=583_pso,2.90778,-1.04382
gen=60_member=584_pso,0.417632,1.58195
gen=60_member=585_pso,3.24908,-1.98269
gen=60_member=586_pso,0.0300126,-0.532478
gen=60_member=587_pso,4.30857,-3.055
gen=60_member=588_pso,-0.361293,0.760136
gen=60_member=589_pso,-3.87283,0.147435
gen=60_member=590_pso,-4.401,4.48602
gen=60_member=591_pso,-4.43801,1.1184
gen=60_member=592_pso,2.11013,-1.75357
gen=60_member=593_pso,-2.0432,0.0942062
gen=60_member=594_pso,4.64665,-2.8387
gen=60_member=595_pso,-1.868,0.148859
gen=60_member=596_pso,0.127714,1.46481
gen=60_member=597_pso,-2.86657,-1.22254
gen=60_member=598_pso,-4.03475,-2.50874
gen=60_member=599_pso,-4.60163,2.48472
gen=60_member=600_pso,-5,1.02367
gen=60_member=601_pso,3.3778,1.26182
gen=60_member=602_pso,-3.19619,-2.87937
