real_name,obj1,obj2,obj1_sd,obj2_sd
gen=41_member=3_pso,-4.80017,2.30555,0.0748379,4.72694
gen=41_member=4_pso,-6.24434,1.83109,0.0840758,3.488
gen=41_member=5_pso,-5.87547,4.69182,0.0530017,3.80001
gen=41_member=6_pso,-5.14158,10.5274,0.122562,5.40659
gen=41_member=7_pso,-4.72694,2.45408,0.389729,5.65595
gen=41_member=8_pso,-7.93543,0.0630964,0.814015,3.368
gen=41_member=9_pso,-6.37709,1.91711,1.75287,4.44994
gen=41_member=10_pso,-7.913,-3.66559,0.0560043,2.793
gen=41_member=11_pso,-7.02193,1.86953,0.0705937,2.83621
gen=41_member=12_pso,-5.07479,2.12347,0.92395,1.8894
gen=41_member=13_pso,-5.79531,0.0741108,2.64622,4.63549
gen=41_member=14_pso,-5.08814,13.3041,0.0735847,4.58917
gen=41_member=15_pso,-6.56169,1.46153,0.0441926,3.11595
gen=41_member=16_pso,-3.68968,-5.00014,0.132255,8.04108
gen=41_member=17_pso,-5.27836,0.276164,0.764785,6.26781
gen=41_member=18_pso,-6.25714,1.85752,0.0941776,3.30891
gen=41_member=19_pso,-5.47741,3.30888,0.0753635,4.07476
gen=41_member=20_pso,-4.83807,1.76926,0.0548619,4.56638
gen=41_member=21_pso,-7.21822,1.67948,0.0468881,2.10999
gen=41_member=22_pso,-7.6959,7.01817,0.0539526,0.797029
gen=41_member=23_pso,-5.46164,11.9044,0.0937612,5.24486
gen=41_member=24_pso,-4.22228,3.22702,0.0452721,5.67595
gen=41_member=25_pso,-4.47862,0.394911,0.0607287,5.52161
gen=41_member=26_pso,-4.59596,-0.0680746,0.0867335,4.75921
gen=41_member=27_pso,-7.33004,0.81576,0.0613036,0.278665
gen=41_member=28_pso,-6.47331,6.1649,0.145683,4.67299
gen=41_member=29_pso,-5.6826,0.0145905,0.156386,4.47898
gen=41_member=30_pso,-9.43662,0.0296354,0.0757405,1.98501
gen=41_member=31_pso,-9.23108,0.367674,0.0471125,0.100052
gen=41_member=32_pso,-8.47989,3.80944,0.0863529,0.618352
