real_name,x1,x2
gen=46_member=153_pso,-3.83772,-0.191522
gen=46_member=154_pso,-2.22395,-1.35078
gen=46_member=155_pso,-3.12075,0.264541
gen=46_member=156_pso,0.724769,-1.70219
gen=46_member=157_pso,-5,2.82412
gen=46_member=158_pso,-0.809894,-0.735969
gen=46_member=159_pso,-1.14266,2.95529
gen=46_member=160_pso,0.991106,-1.78503
gen=46_member=161_pso,-2.38747,0.511096
gen=46_member=162_pso,2.97336,-1.34994
gen=46_member=163_pso,-5,-2.54797
gen=46_member=164_pso,-3.78831,-0.0279167
gen=46_member=165_pso,-1.81148,-2.84308
gen=46_member=166_pso,-2.08197,-2.0048
gen=46_member=167_pso,-1.84129,0.669379
gen=46_member=168_pso,0.903563,0.312142
gen=46_member=169_pso,-2.05806,-1.7587
gen=46_member=170_pso,-5,-0.68314
gen=46_member=171_pso,-0.0369729,-1.15557
gen=46_member=172_pso,-0.446246,0.998022
gen=46_member=173_pso,-3.539,-0.111897
gen=46_member=174_pso,-5,-1.61999
gen=46_member=175_pso,-5,-0.570991
gen=46_member=176_pso,-2.13875,-0.277961
gen=46_member=177_pso,-4.28735,1.67041
gen=46_member=178_pso,-5,-1.49266
gen=46_member=179_pso,-2.7253,0.460662
gen=46_member=180_pso,1.30225,-1.37316
gen=46_member=181_pso,0.770621,-2.23035
gen=46_member=182_pso,-5,2.5664
