real_name,obj1,obj2,obj1_sd,obj2_sd
gen=55_member=423_pso,-6.30023,2.2632,0.0548876,3.83518
gen=55_member=424_pso,-7.54068,1.78133,0.473093,2.18439
gen=55_member=425_pso,-8.06415,3.78606,0.490794,2.88675
gen=55_member=426_pso,-8.68715,-0.95404,0.0552536,0.0901023
gen=55_member=427_pso,-4.97383,5.46071,0.0760667,4.75632
gen=55_member=428_pso,-2.33685,0.0492511,2.49998,3.57256
gen=55_member=429_pso,-3.39841,0.535805,0.412748,14.6615
gen=55_member=430_pso,-3.84899,-0.884493,0.238887,8.83194
gen=55_member=431_pso,-3.51632,-7.53253,0.207251,9.33612
gen=55_member=432_pso,-5.26991,0.0116233,0.148636,3.84871
gen=55_member=433_pso,-3.54155,-7.09606,0.185156,9.09612
gen=55_member=434_pso,-8.96217,0.632318,2.00588,4.05632
gen=55_member=435_pso,-3.6265,-7.67501,1.04434,9.35257
gen=55_member=436_pso,-8.49222,0.0612378,3.13681,4.71534
gen=55_member=437_pso,-6.15112,0.849222,0.0730652,3.95795
gen=55_member=438_pso,-7.76326,5.53899,0.074678,0.464215
gen=55_member=439_pso,-3.11705,2.39924,0.587695,8.3051
gen=55_member=440_pso,-4.46437,-3.58866,0.333411,5.07813
gen=55_member=441_pso,-4.78913,2.06901,0.0606865,4.31479
gen=55_member=442_pso,-4.84149,0.944622,0.793098,3.71655
gen=55_member=443_pso,-3.70587,-9.89918,0.178625,8.97294
gen=55_member=444_pso,-5.08602,4.96789,1.98753,2.86239
gen=55_member=445_pso,-7.46926,0.842439,0.0405291,2.88228
gen=55_member=446_pso,-4.37729,7.12479,0.081137,5.13023
gen=55_member=447_pso,-6.06915,0.0318867,0.905825,4.16441
gen=55_member=448_pso,-9.71484,0.119272,0.0876872,1.04547
gen=55_member=449_pso,-7.40595,4.91342,0.564751,3.30476
gen=55_member=450_pso,-5.48474,11.439,0.104411,5.05808
gen=55_member=451_pso,-3.53377,-8.14459,1.10877,9.66281
gen=55_member=452_pso,-6.38479,3.76936,0.045093,3.64208
