real_name,obj1,obj2,obj1_sd,obj2_sd
gen=42_member=33_pso,-4.60556,-4.30072,0.483218,8.52947
gen=42_member=34_pso,-6.3633,8.47026,0.0335886,4.22406
gen=42_member=35_pso,-4.15017,-3.68879,0.450526,4.6838
gen=42_member=36_pso,-4.06994,-1.08304,0.109917,6.19069
gen=42_member=37_pso,-4.29761,-7.00651,0.350223,9.44886
gen=42_member=38_pso,-8.88713,0.797254,0.166873,0.978781
gen=42_member=39_pso,-4.77703,9.11003,0.305054,6.16786
gen=42_member=40_pso,-4.7612,2.68053,0.0664207,4.18555
gen=42_member=41_pso,-4.71543,1.03502,0.847722,4.51169
gen=42_member=42_pso,-5.37543,9.76046,0.10702,5.00971
gen=42_member=43_pso,-5.34264,12.4406,0.102604,5.26187
gen=42_member=44_pso,-6.14153,1.86673,0.811829,4.29972
gen=42_member=45_pso,-6.96426,1.98728,0.0771495,2.96353
gen=42_member=46_pso,-6.23413,3.27315,0.0392012,4.21818
gen=42_member=47_pso,-9.55923,1.80895,0.209937,1.33349
gen=42_member=48_pso,-3.38498,0.0657584,3.00608,4.73704
gen=42_member=49_pso,-7.60089,6.58233,0.0445723,0.599877
gen=42_member=50_pso,-5.21937,0.297254,0.331888,3.46846
gen=42_member=51_pso,-5.15108,8.51404,0.12845,4.66501
gen=42_member=52_pso,-6.96477,1.95236,0.0419697,4.04524
gen=42_member=53_pso,-5.46251,8.11967,0.0867226,4.33121
gen=42_member=54_pso,-1.96009,0.599189,4.46583,4.29883
gen=42_member=55_pso,-3.48401,-3.6553,0.188454,9.69202
gen=42_member=56_pso,-5.43384,0.0522001,0.867549,4.60825
gen=42_member=57_pso,-4.42668,2.82547,0.0478,4.98505
gen=42_member=58_pso,-5.06783,8.8893,0.0573374,4.67297
gen=42_member=59_pso,-6.22461,1.75258,0.784513,2.17315
gen=42_member=60_pso,-5.70762,1.25611,0.0424044,4.36168
gen=42_member=61_pso,-6.05993,1.91981,1.01326,2.64531
gen=42_member=62_pso,-3.32501,1.95399,0.511446,17.2545
