real_name,obj1,obj2,obj1_sd,obj2_sd
gen=58_member=513_pso,-4.78583,-0.511587,0.120204,4.11405
gen=58_member=514_pso,-4.18876,-15.1046,0.735154,10.3977
gen=58_member=515_pso,-6.1137,1.67134,0.0321344,4.0812
gen=58_member=516_pso,-6.71839,1.18443,1.8602,4.0055
gen=58_member=517_pso,-7.32128,3.76759,0.612275,2.00757
gen=58_member=518_pso,-6.20156,2.83365,0.0405534,4.27865
gen=58_member=519_pso,-5.4955,9.4928,0.0671756,4.2946
gen=58_member=520_pso,-7.42051,8.95554,0.178993,1.81767
gen=58_member=521_pso,-5.48197,3.76384,0.0757349,3.77784
gen=58_member=522_pso,-2.9288,1.13541,3.78406,5.48863
gen=58_member=523_pso,-8.2345,-0.234801,0.0390796,2.00476
gen=58_member=524_pso,-5.73791,12.2637,0.0329548,4.53696
gen=58_member=525_pso,-8.11904,0.23365,3.09518,4.22391
gen=58_member=526_pso,-3.80266,-7.26274,0.94574,7.76277
gen=58_member=527_pso,-5.16372,9.98514,0.0678619,4.59783
gen=58_member=528_pso,-6.28639,8.83391,0.16313,2.01112
gen=58_member=529_pso,-1.05932,0.15553,5.3659,4.5904
gen=58_member=530_pso,-7.387,1.20736,0.0694115,4.06813
gen=58_member=531_pso,-4.65266,6.07253,0.998473,3.15726
gen=58_member=532_pso,-3.9696,2.92127,1.98606,4.64529
gen=58_member=533_pso,-5.10774,8.1311,0.151119,4.87194
gen=58_member=534_pso,-8.60102,3.31945,0.067724,0.542183
gen=58_member=535_pso,-3.34985,8.79428,0.164466,8.76167
gen=58_member=536_pso,-6.07259,0.030755,0.904198,4.16442
gen=58_member=537_pso,-4.72731,0.021258,0.456601,5.26499
gen=58_member=538_pso,-4.81698,2.20402,0.0640091,5.35571
gen=58_member=539_pso,-4.08906,0.6612,1.69163,4.66894
gen=58_member=540_pso,-5.08943,1.77582,0.0464525,4.45887
gen=58_member=541_pso,-3.50021,-3.72776,0.177252,9.52283
gen=58_member=542_pso,-6.85756,1.14092,0.0426279,4.27263
