generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=35_member=442_pso,0.986163,0.00800453,1,1e+30,49.4488,49.4488,1,-999
0,gen=31_member=322_pso,0.0365185,0.987814,1,1e+30,49.4071,49.4071,1,-999
0,gen=52_member=395_pso,0.360033,0.834154,1,0.214217,49.4561,49.4561,1,-999
0,gen=39_member=563_pso,0.274113,0.879321,1,0.205965,49.4488,49.4488,1,-999
0,gen=34_member=395_pso,0.180016,0.921471,1,0.205745,49.4351,49.4351,1,-999
0,gen=29_member=261_pso,0.790866,0.431986,1,0.190869,49.4687,49.4687,1,-999
0,gen=17_member=511_pso,0.846996,0.338678,1,0.179177,49.4683,49.4683,1,-999
0,gen=52_member=373_pso,0.13103,0.933284,1,0.173684,49.426,49.426,1,-999
0,gen=20_member=601_pso,0.0672193,0.975269,1,0.155177,49.4127,49.4127,1,-999
0,gen=11_member=331_pso,0.443821,0.781957,1,0.154446,49.4733,49.4733,1,-999
0,gen=10_member=290_pso,0.895356,0.262034,1,0.143205,49.4763,49.4763,1,-999
0,gen=38_member=539_pso,0.313446,0.857333,1,0.136574,49.455,49.455,1,-999
0,gen=17_member=504_pso,0.786437,0.459565,2,-999,49.4688,49.4688,1,-999
0,gen=47_member=249_pso,0.743409,0.501099,1,0.110712,49.4799,49.4799,1,-999
0,gen=27_member=190_pso,0.967308,0.0265127,1,0.11148,49.4537,49.4537,1,-999
0,gen=14_member=411_pso,0.476968,0.761126,1,0.110936,49.4814,49.4814,1,-999
0,gen=22_member=50_pso,0.939091,0.101808,1,0.108464,49.4708,49.4708,1,-999
0,gen=5_member=149_pso,0.957058,0.0872045,1,0.10656,49.4664,49.4664,1,-999
0,gen=38_member=521_pso,0.854134,0.31435,1,0.104308,49.4644,49.4644,1,-999
0,gen=16_member=479_pso,0.935249,0.170977,1,0.0995008,49.4656,49.4656,1,-999
0,gen=34_member=397_pso,0.561205,0.697262,1,0.0819245,49.4876,49.4876,1,-999
0,gen=27_member=188_pso,0.732535,0.516073,1,0.0804997,49.4812,49.4812,1,-999
0,gen=37_member=491_pso,0.515085,0.734107,1,0.0794479,49.4815,49.4815,1,-999
0,gen=20_member=584_pso,0.897035,0.2183,1,0.0780186,49.4708,49.4708,1,-999
0,gen=16_member=483_pso,0.682845,0.58696,1,0.0644277,49.4879,49.4879,1,-999
0,gen=50_member=332_pso,0.613032,0.65091,1,0.064224,49.4895,49.4895,1,-999
0,gen=38_member=535_pso,0.912998,0.203793,1,0.0636778,49.4705,49.4705,1,-999
0,gen=53_member=422_pso,0.913471,0.172866,1,0.0569231,49.4644,49.4644,1,-999
0,gen=39_member=559_pso,0.581842,0.679263,1,0.0566476,49.4856,49.4856,1,-999
0,gen=52_member=387_pso,0.451516,0.777215,1,0.0561649,49.4746,49.4746,1,-999
0,gen=50_member=327_pso,0.69854,0.559627,1,0.055472,49.4839,49.4839,1,-999
0,gen=51_member=345_pso,0.709838,0.545336,1,0.055239,49.48,49.48,1,-999
0,gen=34_member=396_pso,0.656521,0.609247,1,0.0527462,49.4892,49.4892,1,-999
0,gen=15_member=436_pso,0.53914,0.715475,1,0.0464708,49.4837,49.4837,1,-999
0,gen=7_member=209_pso,0.591928,0.670637,1,0.0452347,49.4855,49.4855,1,-999
0,gen=38_member=530_pso,0.689541,0.580189,1,0.0444235,49.4881,49.4881,1,-999
0,gen=13_member=386_pso,0.648354,0.62683,1,0.0362933,49.4895,49.4895,1,-999
0,gen=32_member=350_pso,0.623703,0.640494,1,0.0333934,49.4893,49.4893,1,-999
0,gen=39_member=555_pso,0.851287,0.318767,1,0.0323458,49.4643,49.4643,1,-999
0,gen=35_member=424_pso,0.635252,0.629524,1,0.0283778,49.4924,49.4924,1,-999
0,gen=37_member=484_pso,0.521036,0.72875,1,0.0281585,49.4811,49.4811,1,-999
0,gen=19_member=565_pso,0.530383,0.722301,1,0.0279651,49.4838,49.4838,1,-999
0,gen=37_member=509_pso,0.709249,0.546171,1,0.0264826,49.4803,49.4803,1,-999
0,gen=40_member=571_pso,0.653401,0.612689,1,0.0242653,49.49,49.49,1,-999
0,gen=19_member=549_pso,0.633186,0.638985,1,0.0233574,49.4907,49.4907,1,-999
0,gen=39_member=561_pso,0.590572,0.672058,1,0.0194246,49.485,49.485,1,-999
0,gen=53_member=424_pso,0.536256,0.717053,1,0.016188,49.483,49.483,1,-999
0,gen=51_member=367_pso,0.65441,0.609303,1,0.00679837,49.4893,49.4893,1,-999
0,gen=58_member=142_pso,0.776762,0.453228,1,0.120511,50.469,50.469,1,-999
0,gen=61_member=246_pso,0.99991,1,3,-999,0.396715,0.396715,1,-999
