generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=0_training=0,-4.22257,5.99531,4,0.566783,35.2507,35.2507,1,-999
0,gen=0_training=1,-3.21058,8.73769,6,-999,19.169,19.169,1,-999
0,gen=0_training=2,-4.43374,-0.818223,2,1e+30,70.2108,70.2108,1,-999
0,gen=0_training=3,-7.83531,-1.95066,1,1e+30,105.144,105.144,1,-999
0,gen=0_training=4,-2.66677,16.7411,7,-999,0.0867166,0.0867166,1,-999
0,gen=0_training=5,-7.12688,8.87687,4,1e+30,19.169,19.169,1,-999
0,gen=0_training=6,-7.44487,2.94433,2,1e+30,78.1807,78.1807,1,-999
0,gen=0_training=7,-2.96459,2.2463,5,1e+30,19.2297,19.2297,1,-999
0,gen=0_training=8,-3.78007,1.84667,3,0.835274,42.2769,42.2769,1,-999
0,gen=0_training=9,-4.60443,4.04293,3,1.05622,50.2507,50.2507,1,-999
0,gen=0_training=10,-5.38406,5.24624,3,1.16473,58.2398,58.2398,1,-999
0,gen=0_training=11,-3.4643,0.871496,4,1e+30,42.2624,42.2624,1,-999
0,gen=0_training=12,-7.17717,6.46719,3,1e+30,53.2173,53.2173,1,-999
0,gen=0_training=13,-3.70495,0.746582,3,1e+30,47.2723,47.2723,1,-999
0,gen=0_training=14,-4.19478,4.68325,4,0.847078,35.2171,35.2171,1,-999
0,gen=0_training=15,-6.30661,-6.98287,1,1e+30,99.0985,99.0985,1,-999
0,gen=0_training=16,-5.07948,0.0531696,2,1.13019,90.2373,90.2373,1,-999
0,gen=0_training=17,-4.98413,7.49525,4,1.15292,43.2334,43.2334,1,-999
0,gen=0_training=18,-5.31721,2.33022,2,1.55395,70.2347,70.2347,1,-999
0,gen=0_training=19,-4.97076,7.84552,5,1e+30,35.2278,35.2278,1,-999
