generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=20_member=601_pso,0.0672193,0.975269,1,0.218817,1.40612,1.40612,1,-999
0,gen=12_member=335_pso,0.984464,0.026722,2,1e+30,0.464594,0.464594,1,-999
0,gen=11_member=331_pso,0.443821,0.781957,1,0.270382,0.464987,0.464987,1,-999
0,gen=14_member=395_pso,0.826772,0.456852,2,0.365869,0.467236,0.467236,1,-999
0,gen=17_member=511_pso,0.846996,0.338678,1,0.179177,0.469403,0.469403,1,-999
0,gen=5_member=149_pso,0.957058,0.0872045,1,0.10656,0.479257,0.479257,1,-999
0,gen=10_member=275_pso,0.739984,0.536843,2,0.233861,0.478431,0.478431,1,-999
0,gen=7_member=209_pso,0.591928,0.670637,1,0.0671022,0.483264,0.483264,1,-999
0,gen=17_member=504_pso,0.786437,0.459565,1,0.147244,0.468577,0.468577,1,-999
0,gen=14_member=411_pso,0.476968,0.761126,1,0.123879,0.468814,0.468814,1,-999
0,gen=10_member=290_pso,0.895356,0.262034,1,0.143205,0.479437,0.479437,1,-999
0,gen=19_member=556_pso,0.865994,0.322597,2,0.362342,0.469977,0.469977,1,-999
0,gen=16_member=479_pso,0.935249,0.170977,1,0.0926652,3.47926,3.47926,1,-999
0,gen=16_member=483_pso,0.682845,0.58696,1,0.0644277,0.487159,0.487159,1,-999
0,gen=15_member=436_pso,0.53914,0.715475,1,0.0580113,0.483264,0.483264,1,-999
0,gen=19_member=565_pso,0.530383,0.722301,1,0.0326125,0.481139,0.481139,1,-999
0,gen=13_member=386_pso,0.648354,0.62683,1,0.0362933,0.484914,0.484914,1,-999
0,gen=19_member=549_pso,0.633186,0.638985,1,0.0233574,0.486869,0.486869,1,-999
0,gen=18_member=527_pso,0.968182,0.0307688,2,0.207419,0.466413,0.466413,1,-999
0,gen=20_member=584_pso,0.897035,0.2183,1,0.0780186,0.475015,0.475015,1,-999
0,gen=14_member=420_pso,0.919002,0.209238,2,0.225584,0.474093,0.474093,1,-999
0,gen=8_member=237_pso,0.716884,0.561869,2,1.1918,0.481525,0.481525,1,-999
0,gen=17_member=491_pso,0.7004,0.562456,1,0.055472,0.484462,0.484462,1,-999
0,gen=20_member=577_pso,0.930582,0.183823,1,0.0569231,3.47944,3.47944,1,-999
0,gen=13_member=373_pso,0.977054,0.0276138,2,0.0226617,0.46526,0.46526,1,-999
0,gen=22_member=50_pso,0.939091,0.101808,1,0.108464,3.47976,3.47976,1,-999
0,gen=27_member=188_pso,0.732535,0.516073,1,0.169672,1.47926,1.47926,1,-999
0,gen=27_member=190_pso,0.967308,0.0265127,1,0.11148,3.46555,3.46555,1,-999
0,gen=29_member=261_pso,0.790866,0.431986,1,0.187148,1.46889,1.46889,1,-999
0,gen=31_member=322_pso,0.0365185,0.987814,1,1e+30,0.400744,0.400744,1,-999
0,gen=32_member=350_pso,0.623703,0.640494,1,0.07575,0.488816,0.488816,1,-999
0,gen=34_member=395_pso,0.180016,0.921471,1,0.31579,0.427812,0.427812,1,-999
0,gen=34_member=396_pso,0.656521,0.609247,1,0.0572645,0.488922,0.488922,1,-999
0,gen=34_member=397_pso,0.561205,0.697262,1,0.0819245,0.485665,0.485665,1,-999
0,gen=35_member=424_pso,0.635252,0.629524,1,0.0283778,0.485039,0.485039,1,-999
0,gen=35_member=442_pso,0.986163,0.00800453,1,1e+30,0.460672,0.460672,1,-999
0,gen=37_member=484_pso,0.521036,0.72875,1,0.0281585,0.478534,0.478534,1,-999
0,gen=37_member=491_pso,0.515085,0.734107,1,0.0794479,0.479295,0.479295,1,-999
0,gen=37_member=509_pso,0.709249,0.546171,1,0.0811778,1.48026,1.48026,1,-999
0,gen=38_member=521_pso,0.854134,0.31435,1,0.104308,2.47053,2.47053,1,-999
0,gen=38_member=530_pso,0.689541,0.580189,1,0.0434948,0.484914,0.484914,1,-999
0,gen=38_member=534_pso,0.101863,0.987046,2,1e+30,0.410192,0.410192,1,-999
0,gen=38_member=535_pso,0.912998,0.203793,1,0.0705133,1.475,1.475,1,-999
0,gen=38_member=539_pso,0.313446,0.857333,1,0.278077,0.444804,0.444804,1,-999
0,gen=39_member=549_pso,0.939724,0.186186,2,0.241564,0.478957,0.478957,1,-999
0,gen=39_member=555_pso,0.851287,0.318767,1,0.0323458,2.46975,2.46975,1,-999
0,gen=39_member=559_pso,0.581842,0.679263,1,0.0566476,0.483773,0.483773,1,-999
0,gen=39_member=561_pso,0.590572,0.672058,1,0.0194246,0.483721,0.483721,1,-999
0,gen=39_member=563_pso,0.274113,0.879321,1,0.205965,0.442244,0.442244,1,-999
0,gen=40_member=571_pso,0.653401,0.612689,1,0.0265454,0.488137,0.488137,1,-999
