real_name,obj1,obj2
gen=19_member=360_pso,-9.03355,1.32659
gen=19_member=361_pso,-8.75643,-0.475163
gen=19_member=362_pso,-7.6629,-2.0271
gen=19_member=363_pso,-8.25965,4.88444
gen=19_member=364_pso,-8.72148,1.03897
gen=19_member=365_pso,-6.99569,-5.52184
gen=19_member=366_pso,-8.46106,-1.76465
gen=19_member=367_pso,-9.03166,1.26289
gen=19_member=368_pso,-8.73488,0.00854398
gen=19_member=369_pso,-8.72565,2.37245
gen=19_member=370_pso,-7.9197,-3.61202
gen=19_member=371_pso,-8.19291,-3.17869
gen=19_member=372_pso,-8.2636,0.403992
gen=19_member=373_pso,-7.73708,-3.45365
gen=19_member=374_pso,-8.35617,0.361737
gen=19_member=375_pso,-9.14743,0.44017
gen=19_member=376_pso,-7.94472,-3.5724
gen=19_member=377_pso,-6.8697,4.30249
gen=19_member=378_pso,-8.15137,-2.45171
gen=19_member=379_pso,-6.27894,-6.88999
