real_name,obj1,obj2
gen=1_member=0_pso,-4.29405,-5.77285
gen=1_member=1_pso,-7.69602,-3.61325
gen=1_member=2_pso,-6.7128,1.61051
gen=1_member=3_pso,-6.72252,5.13733
gen=1_member=4_pso,-7.9583,-0.05788
gen=1_member=5_pso,-3.78029,5.34506
gen=1_member=6_pso,-4.33548,3.68318
gen=1_member=7_pso,-4.76122,3.44509
gen=1_member=8_pso,-4.92797,4.27042
gen=1_member=9_pso,-5.8132,6.07952
gen=1_member=10_pso,-7.27546,-5.95452
gen=1_member=11_pso,-7.75955,8.40058
gen=1_member=12_pso,-4.35873,-1.97324
gen=1_member=13_pso,-5.37057,5.8757
gen=1_member=14_pso,-3.10115,10.2689
gen=1_member=15_pso,-5.15163,1.56153
gen=1_member=16_pso,-4.11473,-1.4745
gen=1_member=17_pso,-6.0179,-1.19244
gen=1_member=18_pso,-6.33252,-6.20334
gen=1_member=19_pso,-3.36089,8.41406
