real_name,obj1,obj2
gen=17_member=320_pso,-8.75029,2.14995
gen=17_member=321_pso,-6.21285,5.00834
gen=17_member=322_pso,-8.1044,-2.80382
gen=17_member=323_pso,-8.53566,-1.39966
gen=17_member=324_pso,-8.91718,1.64982
gen=17_member=325_pso,-7.84761,-4.1053
gen=17_member=326_pso,-8.42965,-1.94263
gen=17_member=327_pso,-8.70467,-0.585543
gen=17_member=328_pso,-8.40794,-1.99134
gen=17_member=329_pso,-8.19123,-2.48702
gen=17_member=330_pso,-8.55583,3.16466
gen=17_member=331_pso,-7.45188,0.0352488
gen=17_member=332_pso,-6.63405,1.94429
gen=17_member=333_pso,-8.0072,-3.39567
gen=17_member=334_pso,-8.17625,5.37073
gen=17_member=335_pso,-9.13817,1.09593
gen=17_member=336_pso,-8.19027,-2.21079
gen=17_member=337_pso,-8.4529,-1.78591
gen=17_member=338_pso,-6.54544,0.511723
gen=17_member=339_pso,-8.8978,1.68771
