real_name,obj1,obj2
gen=3_member=40_pso,-8.05958,-0.902841
gen=3_member=41_pso,-5.4962,7.06264
gen=3_member=42_pso,-7.22285,3.88806
gen=3_member=43_pso,-5.18108,12.9019
gen=3_member=44_pso,-6.78278,-1.30272
gen=3_member=45_pso,-8.05711,-3.01149
gen=3_member=46_pso,-7.20749,3.70854
gen=3_member=47_pso,-3.22851,10.8531
gen=3_member=48_pso,-3.6171,-2.98863
gen=3_member=49_pso,-5.55645,-2.99629
gen=3_member=50_pso,-7.60083,-5.88521
gen=3_member=51_pso,-6.20758,-5.16634
gen=3_member=52_pso,-3.09796,4.1053
gen=3_member=53_pso,-4.61138,2.13367
gen=3_member=54_pso,-4.93734,5.42645
gen=3_member=55_pso,-6.15713,11.0027
gen=3_member=56_pso,-4.91189,4.94416
gen=3_member=57_pso,-6.40462,9.19232
gen=3_member=58_pso,-5.40199,3.43882
gen=3_member=59_pso,-4.70344,0.691984
