real_name,obj1,obj2
gen=14_member=260_pso,-7.9879,6.46627
gen=14_member=261_pso,-8.71381,2.27609
gen=14_member=262_pso,-6.26087,-6.57732
gen=14_member=263_pso,-7.39403,1.3242
gen=14_member=264_pso,-7.94566,-2.69269
gen=14_member=265_pso,-7.07605,3.3363
gen=14_member=266_pso,-7.65109,-2.0467
gen=14_member=267_pso,-8.02471,-3.6519
gen=14_member=268_pso,-8.2655,0.606716
gen=14_member=269_pso,-7.16806,6.40503
gen=14_member=270_pso,-8.83312,-0.411148
gen=14_member=271_pso,-6.65849,2.08967
gen=14_member=272_pso,-6.97626,4.22111
gen=14_member=273_pso,-7.43876,-5.49494
gen=14_member=274_pso,-6.38181,6.1196
gen=14_member=275_pso,-8.49134,-0.583543
gen=14_member=276_pso,-8.6447,2.70186
gen=14_member=277_pso,-5.52686,1.7476
gen=14_member=278_pso,-8.03079,1.59187
gen=14_member=279_pso,-9.05451,1.3052
