real_name,obj1,obj2
gen=4_member=60_pso,-6.74028,5.65946
gen=4_member=61_pso,-2.99454,11.8812
gen=4_member=62_pso,-7.22285,3.88806
gen=4_member=63_pso,-6.5737,-4.19089
gen=4_member=64_pso,-4.60295,-1.80943
gen=4_member=65_pso,-9.01588,1.13925
gen=4_member=66_pso,-7.34526,-5.9411
gen=4_member=67_pso,-6.60805,-1.55946
gen=4_member=68_pso,-6.45095,2.12905
gen=4_member=69_pso,-3.06266,16.0632
gen=4_member=70_pso,-6.23672,4.38777
gen=4_member=71_pso,-6.69452,-3.01518
gen=4_member=72_pso,-7.08321,-3.43325
gen=4_member=73_pso,-5.2176,9.50358
gen=4_member=74_pso,-5.71638,9.75508
gen=4_member=75_pso,-3.82996,6.36669
gen=4_member=76_pso,-4.80541,2.72854
gen=4_member=77_pso,-6.22353,3.78857
gen=4_member=78_pso,-7.62622,-1.84978
gen=4_member=79_pso,-4.0586,3.57473
