real_name,x1,x2
gen=6_member=104_pso,-0.0654747,0.20573
gen=10_member=187_pso,-1.09641,-1.10735
gen=14_member=267_pso,-1.098,-0.0709561
gen=13_member=250_pso,-0.766453,-0.997588
gen=9_member=163_pso,-1.09343,-0.808088
gen=9_member=160_pso,-0.451344,0.166878
gen=17_member=328_pso,-0.074704,-0.863817
gen=10_member=195_pso,-0.937329,-0.134705
gen=8_member=159_pso,0.0817162,-0.768195
gen=17_member=327_pso,-0.679242,0.140544
gen=13_member=248_pso,-0.263047,-0.0428617
gen=11_member=216_pso,-1.16231,-0.869831
gen=15_member=282_pso,0.158196,-0.80777
gen=5_member=92_pso,0.0779713,-1.01133
gen=17_member=325_pso,-0.921788,-0.786744
gen=11_member=208_pso,0.0711117,-0.575015
gen=16_member=318_pso,-1.1172,-0.982442
gen=15_member=294_pso,-0.0365963,-0.498999
gen=3_member=50_pso,-1.02623,-0.910077
gen=13_member=258_pso,-1.1069,-0.975833
gen=7_member=136_pso,0.048925,-0.982269
gen=12_member=236_pso,-0.885661,-0.839147
gen=14_member=270_pso,0.0433971,-0.618864
gen=15_member=288_pso,-0.627693,0.00753309
gen=5_member=84_pso,-0.232689,0.0827937
gen=5_member=88_pso,0.0859139,-0.989349
