real_name,obj1,obj2
gen=8_member=140_pso,-7.93173,6.86798
gen=8_member=141_pso,-3.44518,8.09832
gen=8_member=142_pso,-8.67977,-0.18152
gen=8_member=143_pso,-6.29615,3.04797
gen=8_member=144_pso,-7.12161,5.79762
gen=8_member=145_pso,-8.47937,-1.40143
gen=8_member=146_pso,-5.74165,5.13723
gen=8_member=147_pso,-5.09533,0.157162
gen=8_member=148_pso,-7.62373,-1.88694
gen=8_member=149_pso,-8.6205,-0.482197
gen=8_member=150_pso,-6.33081,5.01109
gen=8_member=151_pso,-8.62398,-0.388769
gen=8_member=152_pso,-7.54034,7.50004
gen=8_member=153_pso,-6.59174,-2.77867
gen=8_member=154_pso,-4.91289,1.71264
gen=8_member=155_pso,-8.29613,-1.43186
gen=8_member=156_pso,-6.07889,-2.22491
gen=8_member=157_pso,-8.73587,1.49047
gen=8_member=158_pso,-8.72054,-0.422795
gen=8_member=159_pso,-8.56838,-1.24243
