real_name,x1,x2
gen=6_member=104_pso,-0.0654747,0.20573
gen=1_member=18_pso,-1.2108,-1.93717
gen=5_member=86_pso,-0.214831,-0.759689
gen=1_member=1_pso,-1.22397,-0.465237
gen=5_member=84_pso,-0.232689,0.0827937
gen=3_member=50_pso,-1.02623,-0.910077
gen=1_member=10_pso,-0.948324,-1.27672
gen=5_member=92_pso,0.0779713,-1.01133
gen=7_member=131_pso,0.346942,-0.893655
gen=7_member=136_pso,0.048925,-0.982269
gen=7_member=125_pso,-0.860638,0.268824
gen=4_member=66_pso,-0.907546,-1.24745
gen=5_member=88_pso,0.0859139,-0.989349
