real_name,obj1,obj2
gen=0_member=0,-4.94245,12.3996
gen=0_member=1,-5.68365,-2.08145
gen=0_member=2,-4.28165,4.48214
gen=0_member=3,-8.63767,1.70722
gen=0_member=4,-3.15233,5.12819
gen=0_member=5,-5.05237,-1.67245
gen=0_member=6,-7.15103,6.83594
gen=0_member=7,-6.07377,4.89761
gen=0_member=8,-7.03626,2.83694
gen=0_member=9,-5.91781,-6.1967
gen=0_member=10,-3.24961,3.26464
gen=0_member=11,-4.6174,3.05606
gen=0_member=12,-7.3128,0.533044
gen=0_member=13,-4.88832,3.18136
gen=0_member=14,-2.76518,3.15703
gen=0_member=15,-3.90097,10.0048
gen=0_member=16,-2.70927,13.6817
gen=0_member=17,-3.4136,5.91496
gen=0_member=18,-5.27443,4.80416
gen=0_member=19,-4.21314,3.96565
