real_name,obj1,obj2
gen=2_member=20_pso,-3.90638,12.741
gen=2_member=21_pso,-2.99403,5.72332
gen=2_member=22_pso,-8.32386,-1.28673
gen=2_member=23_pso,-8.14932,-2.81015
gen=2_member=24_pso,-4.49323,-1.48781
gen=2_member=25_pso,-7.05706,-1.66762
gen=2_member=26_pso,-6.2041,0.159674
gen=2_member=27_pso,-5.23583,3.73353
gen=2_member=28_pso,-8.02188,5.99481
gen=2_member=29_pso,-4.37028,4.06103
gen=2_member=30_pso,-5.92746,-2.16904
gen=2_member=31_pso,-4.70143,1.48436
gen=2_member=32_pso,-6.23769,-4.48085
gen=2_member=33_pso,-8.93459,1.63758
gen=2_member=34_pso,-4.18839,7.27587
gen=2_member=35_pso,-3.06227,7.8987
gen=2_member=36_pso,-3.30875,2.9994
gen=2_member=37_pso,-6.10824,7.55066
gen=2_member=38_pso,-8.24767,4.70584
gen=2_member=39_pso,-3.96925,3.41525
