real_name,x1,x2
gen=9_member=160_pso,-0.451344,0.166878
gen=9_member=161_pso,2.85263,-4.63751
gen=9_member=162_pso,-2.42673,-0.989576
gen=9_member=163_pso,-1.09343,-0.808088
gen=9_member=164_pso,-1.39079,0.32855
gen=9_member=165_pso,-1.2932,0.36822
gen=9_member=166_pso,0.403398,-3.05046
gen=9_member=167_pso,0.18987,-1.98866
gen=9_member=168_pso,0.314741,-0.563103
gen=9_member=169_pso,-0.807854,-0.40586
gen=9_member=170_pso,-0.651519,-0.784133
gen=9_member=171_pso,0.241741,-2.92288
gen=9_member=172_pso,-1.23086,-2.37069
gen=9_member=173_pso,0.968563,0.71359
gen=9_member=174_pso,-0.501576,-0.0648284
gen=9_member=175_pso,0.662849,-0.520795
gen=9_member=176_pso,0.233672,-2.87315
gen=9_member=177_pso,-3.4347,-2.29262
gen=9_member=178_pso,0.978258,0.097429
gen=9_member=179_pso,-1.24709,0.432899
