real_name,obj1,obj2
gen=18_member=340_pso,-8.06512,5.20217
gen=18_member=341_pso,-6.4455,7.27882
gen=18_member=342_pso,-9.08886,0.114759
gen=18_member=343_pso,-8.19167,-1.80255
gen=18_member=344_pso,-7.20722,6.2915
gen=18_member=345_pso,-7.50053,-5.26884
gen=18_member=346_pso,-9.18727,0.351399
gen=18_member=347_pso,-8.40082,-1.55056
gen=18_member=348_pso,-7.03454,-4.0146
gen=18_member=349_pso,-7.57613,-1.14715
gen=18_member=350_pso,-8.70068,0.758307
gen=18_member=351_pso,-7.97033,-3.08412
gen=18_member=352_pso,-8.07185,-3.30207
gen=18_member=353_pso,-9.26024,0.754285
gen=18_member=354_pso,-7.37501,2.23454
gen=18_member=355_pso,-8.04243,-2.88315
gen=18_member=356_pso,-8.09964,0.332947
gen=18_member=357_pso,-9.05537,0.432781
gen=18_member=358_pso,-8.32441,-2.53189
gen=18_member=359_pso,-8.0041,-3.33554
