real_name,x1,x2
gen=5_member=80_pso,1.44235,0.135791
gen=5_member=81_pso,2.74939,-5
gen=5_member=82_pso,-0.531791,-1.57556
gen=5_member=83_pso,-2.23319,-0.94634
gen=5_member=84_pso,-0.232689,0.0827937
gen=5_member=85_pso,0.921651,-3.05385
gen=5_member=86_pso,-0.214831,-0.759689
gen=5_member=87_pso,-1.12053,-2.2334
gen=5_member=88_pso,0.0859139,-0.989349
gen=5_member=89_pso,0.53202,0.966663
gen=5_member=90_pso,2.48866,-1.29189
gen=5_member=91_pso,-2.15477,-3.96171
gen=5_member=92_pso,0.0779713,-1.01133
gen=5_member=93_pso,2.06034,0.501987
gen=5_member=94_pso,2.18741,-0.166973
gen=5_member=95_pso,-2.33735,0.0795826
gen=5_member=96_pso,0.999682,-0.473087
gen=5_member=97_pso,-3.14447,5
gen=5_member=98_pso,-2.91252,-2.73901
gen=5_member=99_pso,0.387475,1.58348
