real_name,obj1,obj2
gen=9_member=160_pso,-9.08245,0.332084
gen=9_member=161_pso,-3.36578,4.59384
gen=9_member=162_pso,-5.9206,-6.0386
gen=9_member=163_pso,-7.6191,-5.42776
gen=9_member=164_pso,-7.51402,-0.291365
gen=9_member=165_pso,-7.64204,-2.22179
gen=9_member=166_pso,-5.40423,3.80648
gen=9_member=167_pso,-6.70628,-2.96759
gen=9_member=168_pso,-8.78957,0.296099
gen=9_member=169_pso,-8.3459,-1.52058
gen=9_member=170_pso,-8.15547,-2.15056
gen=9_member=171_pso,-5.56231,3.55661
gen=9_member=172_pso,-5.86117,-5.04494
gen=9_member=173_pso,-7.86148,7.45859
gen=9_member=174_pso,-9.03798,0.0572297
gen=9_member=175_pso,-8.44852,2.0448
gen=9_member=176_pso,-5.61846,7.64201
gen=9_member=177_pso,-4.37835,5.51549
gen=9_member=178_pso,-8.21503,5.16892
gen=9_member=179_pso,-7.6796,-2.55374
