generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=65_member=152_pso,-9.93411,0.0735657,1,1e+30,0.28454,0.28454,1,-999
0,gen=0_training=15,-6.30661,-6.98287,1,1e+30,0.142909,0.142909,1,-999
0,gen=75_member=447_pso,-8.00383,-3.7529,1,1.06285,0.240291,0.240291,1,-999
0,gen=11_member=328_pso,-8.90203,-0.27136,1,0.450184,0.37475,0.37475,1,-999
0,gen=74_member=414_pso,-8.19123,-3.14899,1,0.283914,0.283012,0.283012,1,-999
0,gen=12_member=357_pso,-8.34959,-2.42207,1,0.283834,0.325509,0.325509,1,-999
0,gen=74_member=403_pso,-8.44327,-1.63642,1,0.209353,0.36072,0.36072,1,-999
0,gen=71_member=330_pso,-8.7193,-0.740008,1,0.13314,0.401915,0.401915,1,-999
0,gen=15_member=446_pso,-8.56961,-1.37278,1,0.0987196,0.402401,0.402401,1,-999
0,gen=62_member=58_pso,-8.58122,-1.20816,1,0.0948682,0.408175,0.408175,1,-999
0,gen=18_member=531_pso,-8.66975,-0.898147,1,0.0880561,0.430588,0.430588,1,-999
0,gen=55_member=426_pso,-8.67216,-0.7637,1,0.0360702,0.407553,0.407553,1,-999
