real_name,obj1,obj2,obj1_sd,obj2_sd
gen=65_member=351_pso,1.01964,1.02316,0.014046,0.0954333
gen=65_member=352_pso,0.319553,0.856533,0.00496405,0.00494663
gen=65_member=353_pso,0.895382,0.231432,0.0036721,0.00304678
gen=65_member=354_pso,0.478492,0.770181,0.00910641,0.00813552
gen=65_member=355_pso,0.579299,0.684998,0.00348679,0.00355999
gen=65_member=356_pso,0.371329,0.827257,0.00313235,0.00323534
gen=65_member=357_pso,0.72368,0.588297,0.0120671,0.0121883
gen=65_member=358_pso,0.904969,0.199198,0.00333711,0.00270347
gen=65_member=359_pso,0.471897,0.76453,0.00241202,0.00249765
gen=65_member=360_pso,0.370289,1.01507,0.0375415,0.0137624
gen=65_member=361_pso,0.976209,0.780522,0.0146319,0.0822647
gen=65_member=362_pso,0.992414,0.983398,0.00894433,0.0577065
gen=65_member=363_pso,0.458572,0.77395,0.00274687,0.00309278
gen=65_member=364_pso,0.840093,0.761352,0.0208336,0.0271612
gen=65_member=365_pso,0.883449,0.612695,0.0231103,0.0295484
gen=65_member=366_pso,1.05486,1.01889,0.14819,0.0308047
gen=65_member=367_pso,1.01824,0.921981,0.0182176,0.123233
gen=65_member=368_pso,0.903571,1.00136,0.0911754,0.0286665
gen=65_member=369_pso,0.896345,1.02855,0.071998,0.0242337
gen=65_member=370_pso,0.445434,0.868795,0.027486,0.0200405
gen=65_member=371_pso,0.957643,0.0497175,0.00371146,0.00295957
gen=65_member=372_pso,1.03797,0.964278,0.028641,0.0829333
gen=65_member=373_pso,0.850897,0.895442,0.0173791,0.012281
gen=65_member=374_pso,0.966562,0.133747,0.00394682,0.00342721
gen=65_member=375_pso,0.967359,0.0302409,0.00378932,0.00304369
gen=65_member=376_pso,0.932642,0.382779,0.0167542,0.0420961
gen=65_member=377_pso,0.818796,0.582592,0.00551302,0.00597952
gen=65_member=378_pso,0.265649,0.991644,0.0563551,0.0285205
gen=65_member=379_pso,0.300567,0.928329,0.0319095,0.0224238
gen=65_member=380_pso,0.557303,0.971049,0.0341053,0.022884
