real_name,obj1,obj2,obj1_sd,obj2_sd
gen=55_member=51_pso,1.17962,1.15693,0.0741356,0.141022
gen=55_member=52_pso,0.62999,0.648348,0.00353671,0.00352195
gen=55_member=53_pso,0.726501,0.955614,0.0203766,0.0195482
gen=55_member=54_pso,0.989218,0.958093,0.0184135,0.0923826
gen=55_member=55_pso,0.972784,0.0424826,0.0037184,0.00277102
gen=55_member=56_pso,1.06522,1.03753,0.241705,0.05167
gen=55_member=57_pso,0.881742,0.980955,0.221859,0.0852891
gen=55_member=58_pso,0.999116,0.498896,0.00775502,0.0368423
gen=55_member=59_pso,0.980076,0.98301,0.0419471,0.0722134
gen=55_member=60_pso,0.844664,0.405984,0.00931064,0.0157181
gen=55_member=61_pso,0.825243,0.576602,0.00600473,0.00662917
gen=55_member=62_pso,1.03748,0.912632,0.0345279,0.185241
gen=55_member=63_pso,0.882502,0.992271,0.121728,0.0439863
gen=55_member=64_pso,0.909799,0.991965,0.0382311,0.0199027
gen=55_member=65_pso,1.00907,0.984549,0.0146404,0.100181
gen=55_member=66_pso,0.98999,0.0560725,0.00594738,0.00685803
gen=55_member=67_pso,0.957264,1.0107,0.0473043,0.0641704
gen=55_member=68_pso,0.957342,0.395658,0.027817,0.0801592
gen=55_member=69_pso,0.524279,1.01087,0.0375997,0.0184298
gen=55_member=70_pso,0.98891,0.0732422,0.00439756,0.0041984
gen=55_member=71_pso,0.977592,0.999391,0.0265684,0.0373269
gen=55_member=72_pso,1.05135,0.793952,0.0461794,0.148885
gen=55_member=73_pso,0.993021,0.800702,0.0260184,0.0916798
gen=55_member=74_pso,1.00108,0.99889,0.00807042,0.0312789
gen=55_member=75_pso,1.00861,0.97293,0.0111092,0.0569313
gen=55_member=76_pso,0.580755,0.988508,0.0435069,0.0239925
gen=55_member=77_pso,0.887121,1.02777,0.0775444,0.0252735
gen=55_member=78_pso,0.997473,1.05278,0.0178087,0.0967285
gen=55_member=79_pso,0.968003,0.236383,0.0111037,0.026301
gen=55_member=80_pso,0.525322,0.83884,0.00461219,0.00483087
