time,elapsed_seconds,message
01:12:02,6.93e-05,PEST++ performance logger started
01:12:02,0.0003322,starting to process control file
01:12:02,0.0062375,finished processing control file
01:12:02,0.0096956,initializing MOEA process
01:12:02,0.0001557,using 'nsga2_ppd' env selector
01:12:02,2.07e-05,using binary tournament mating pool selector
01:12:02,2.11e-05,saving generation specific populations and archives every nth generation 1
01:12:02,2.54e-05,'opt_dec_var_groups' passed, using 2 adjustable parameters as decision variables
01:12:02,4.77e-05,number of decision variables:  2
01:12:02,2.14e-05,max run fail:  3
01:12:02,1.99e-05,'opt_chance_points' = SINGLE, evaluting chance at representative point
01:12:02,3.06e-05,initializing constraints
01:12:02,0.0002568,using particle swarm generator
01:12:02,0.0009704,processing dv population file initial.dv_pop.csv
01:12:02,2.58e-05,loading dv population from csv file initial.dv_pop.csv
01:12:02,0.0071341,dv population with 30 members read from 'initial.dv_pop.csv'

01:12:02,3.59e-05,previous generation numbers detected in dv population, fast forwarding generation counter to 53
01:12:02,9e-06,processing obs population file initial.obs_pop.csv
01:12:02,1.49e-05,loading obs population from csv file initial.obs_pop.csv
01:12:02,0.004666,obs population with 9 members read from 'initial.obs_pop.csv'

01:12:02,4.26e-05,WARNING: only 9 members are common between the dv population and obs restart population.
01:12:02,1.46e-05,aligning dv and obs populations
01:12:02,4.42e-05,dv population size:  9
01:12:02,1.44e-05,obs population size 9
01:12:02,1.42e-05,checking for denormal values in dv population
01:12:02,1.46e-05,checking for denormal values in obs restart population
01:12:02,0.001173, saved observation population to  fon.0.obs_pop.csv
01:12:02,1.85e-05,initial population decision variable summary:
01:12:02,4.82e-05,initial population objective function summary:
01:12:02,2.52e-05,seeking optimal trade-off point for single 'optimal' chance point runs
01:12:02,2.21e-05,using member GEN=53_MEMBER=424_PSO as single, 'optimal' point
   with distance of 0.678489 from optimal trade - off
01:12:02,0.0012991, saved initial dv population to  fon.0.dv_pop.csv
01:12:02,1.9e-05,WARNING: less than 20 active population members...might not be enough
01:12:02,1.41e-05,performing initial pareto dominance sort
01:12:02,0.003962,ParetoObjectives::get_nsga2_pareto_dominance() for 9 population members
01:12:02,2.14e-05,ParetoObjectives::update() for  9 population members
01:12:02,7.9e-06,preparing fast-lookup containers
01:12:02,5.59e-05,checking for duplicate solutions
01:12:02,4.6e-05,calculating fitness
01:12:02,1.06e-05,get_spea_fitness
01:12:02,2e-05,fill domination containers
01:12:02,4.11e-05,pareto front sorting
01:12:02,7.2e-06,starting 'fast non-dom sort
01:12:02,6.9e-06,fill domination containers
01:12:02,3.24e-05,finding first front
01:12:02,8.4e-06,sorting remaining fronts
01:12:02,0.0006903,initialized archives with 9 nondominated members
01:12:02,1.06e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 9 population members
01:12:02,7.8e-06,ParetoObjectives::update() for  9 population members
01:12:02,6.9e-06,preparing fast-lookup containers
01:12:02,5.17e-05,checking for duplicate solutions
01:12:02,2.26e-05,calculating fitness
01:12:02,6.7e-06,get_spea_fitness
01:12:02,1.93e-05,fill domination containers
01:12:02,4.06e-05,pareto front sorting
01:12:02,7.1e-06,starting 'fast non-dom sort
01:12:02,6.7e-06,fill domination containers
01:12:02,3.28e-05,finding first front
01:12:02,8.4e-06,sorting remaining fronts
01:12:02,0.0005756,ParetoObjectives::get_nsga2_pareto_dominance() for 9 population members
01:12:02,1.29e-05,ParetoObjectives::update() for  9 population members
01:12:02,7.6e-06,preparing fast-lookup containers
01:12:02,5.16e-05,checking for duplicate solutions
01:12:02,2.42e-05,calculating fitness
01:12:02,7.3e-06,get_spea_fitness
01:12:02,2.05e-05,fill domination containers
01:12:02,4.18e-05,pareto front sorting
01:12:02,3.7e-05,starting 'fast non-dom sort
01:12:02,8.8e-06,fill domination containers
01:12:02,3.32e-05,finding first front
01:12:02,7.8e-06,sorting remaining fronts
01:12:02,0.0005464,using the initial population for hypervolume partitioning
01:12:02,9e-06,ParetoObjectives::get_hypervolume() for 9 archive members
01:12:02,5.73e-05,ParetoObjectives::set_hypervolume_partitions() for outer pareto archive members
01:12:02,0.0015211,saved decision variable population of size 9 X 2 to 'fon.archive.dv_pop.csv'
01:12:02,0.0015141,saved generation-specific decision variable population of size 9 X 2 to 'fon.0.archive.dv_pop.csv'
