real_name,obj1,obj2,obj1_sd,obj2_sd
gen=54_member=50_pso,0.715227,0.539791,0.0028144,0.00269788
gen=51_member=345_pso,0.709838,0.545336,0,0
gen=50_member=332_pso,0.613032,0.65091,0,0
gen=54_member=48_pso,0.0603117,0.956838,0.00293571,0.00352833
gen=54_member=47_pso,0.816334,0.38452,0.00354309,0.00276189
gen=54_member=46_pso,0.922836,0.154677,0.00377923,0.00299693
gen=54_member=34_pso,0.304237,0.863529,0.00295783,0.00314175
gen=58_member=145_pso,0.0139338,0.988383,0.00432639,0.00429618
gen=54_member=33_pso,0.629599,0.635891,0.0027502,0.00277856
gen=58_member=142_pso,0.775849,0.453019,0.00327043,0.00280475
gen=57_member=140_pso,0.976407,0.0210842,0.00335621,0.0022885
gen=53_member=424_pso,0.536256,0.717053,0,0
gen=52_member=387_pso,0.451516,0.777215,0,0
gen=52_member=373_pso,0.13103,0.933284,0,0
gen=57_member=113_pso,0.592714,0.673441,0.00329726,0.00334055
gen=51_member=367_pso,0.65441,0.609303,0,0
gen=59_member=196_pso,0.0429536,0.974271,0.00345568,0.00420135
gen=59_member=176_pso,0.869853,0.290745,0.0041117,0.00384116
gen=59_member=172_pso,0.953249,0.0680327,0.00378184,0.00323428
gen=58_member=162_pso,0.904426,0.215157,0.00366363,0.00308991
gen=58_member=161_pso,0.34233,0.843997,0.00263459,0.00298436
gen=58_member=144_pso,0.0273161,0.988627,0.00396224,0.00436584
gen=57_member=139_pso,0.947663,0.0791738,0.00389523,0.00241954
gen=57_member=116_pso,0.915613,0.170039,0.00367904,0.00286893
gen=57_member=115_pso,0.938877,0.256985,0.0337132,0.0878884
gen=55_member=55_pso,0.972784,0.0424826,0.0037184,0.00277102
gen=54_member=30_pso,0.88686,0.247983,0.00323395,0.00222185
gen=52_member=395_pso,0.360033,0.834154,0,0
gen=54_member=40_pso,0.76945,0.469372,0.00398181,0.00377735
gen=54_member=36_pso,0.654973,0.616805,0.00314372,0.00290628
