real_name,x1,x2
gen=56_member=81_pso,-0.200506,0.309733
gen=56_member=82_pso,1.02778,-1.50588
gen=56_member=83_pso,-0.45261,-0.941819
gen=56_member=84_pso,0.299037,-0.653692
gen=56_member=85_pso,-1.34475,-1.93151
gen=56_member=86_pso,-0.108513,-0.599035
gen=56_member=87_pso,-1.47128,2.89619
gen=56_member=88_pso,2.1336,0.530062
gen=56_member=89_pso,-1.40195,-0.596765
gen=56_member=90_pso,-2.74732,1.93361
gen=56_member=91_pso,-1.11272,-0.795562
gen=56_member=92_pso,0.164034,-0.616307
gen=56_member=93_pso,-2.12367,-2.5245
gen=56_member=94_pso,1.48708,2.31291
gen=56_member=95_pso,1.54866,-1.10934
gen=56_member=96_pso,1.0554,-2.76326
gen=56_member=97_pso,-0.354111,-2.62995
gen=56_member=98_pso,-0.618834,0.434014
gen=56_member=99_pso,2.59941,-2.47208
gen=56_member=100_pso,0.45003,-1.31482
gen=56_member=101_pso,-0.25636,0.534313
gen=56_member=102_pso,-1.2098,-1.29158
gen=56_member=103_pso,1.34032,-3.66624
gen=56_member=104_pso,-2.18652,-0.00181454
gen=56_member=105_pso,-0.40125,-1.64253
gen=56_member=106_pso,-2.49453,0.857959
gen=56_member=107_pso,1.11782,-0.354812
gen=56_member=108_pso,1.66373,0.11681
gen=56_member=109_pso,-0.792673,-0.10103
gen=56_member=110_pso,1.30426,1.54817
