real_name,x1,x2
gen=71_member=531_pso,-0.236074,-0.194273
gen=71_member=532_pso,0.159181,-0.0464327
gen=71_member=533_pso,-0.0570548,-0.125678
gen=71_member=534_pso,0.562541,0.653281
gen=71_member=535_pso,0.356485,0.582153
gen=71_member=536_pso,1.84886,0.710638
gen=71_member=537_pso,-0.0553599,0.0974432
gen=71_member=538_pso,0.419998,0.988492
gen=71_member=539_pso,1.29701,0.524403
gen=71_member=540_pso,-0.467034,-0.0128917
gen=71_member=541_pso,-0.468593,1.13123
gen=71_member=542_pso,-0.918735,-1.10566
gen=71_member=543_pso,0.2184,0.0732194
gen=71_member=544_pso,0.152755,0.242086
gen=71_member=545_pso,-0.0199565,0.0653679
gen=71_member=546_pso,1.48604,1.09067
gen=71_member=547_pso,-0.0252158,-0.128401
gen=71_member=548_pso,-0.231551,-0.139474
gen=71_member=549_pso,-0.760496,-0.499666
gen=71_member=550_pso,0.902824,0.875595
gen=71_member=551_pso,-0.0283347,0.0339794
gen=71_member=552_pso,-0.224351,0.375769
gen=71_member=553_pso,-0.120298,-0.236453
gen=71_member=554_pso,1.88654,0.352425
gen=71_member=555_pso,0.263121,0.170464
gen=71_member=556_pso,-3.13318,1.28127
gen=71_member=557_pso,-2.56026,-2.43602
gen=71_member=558_pso,1.44121,2.10011
gen=71_member=559_pso,1.63114,-0.154156
gen=71_member=560_pso,-0.543052,-0.42784
