real_name,x1,x2
gen=20_member=400_pso,-0.303444,2.93585
gen=20_member=401_pso,1.02814,-0.988144
gen=20_member=402_pso,-1.52049,-0.485722
gen=20_member=403_pso,-0.36793,1.15483
gen=20_member=404_pso,1.88496,3.00694
gen=20_member=405_pso,1.88496,1.13422
gen=20_member=406_pso,-3.14159,1.64282
gen=20_member=407_pso,1.88496,0.692526
gen=20_member=408_pso,-3.0754,1.35138
gen=20_member=409_pso,-3.10036,0.0217589
gen=20_member=410_pso,0.183797,-1.85787
gen=20_member=411_pso,-1.98874,2.29532
gen=20_member=412_pso,-3.14159,0.507052
gen=20_member=413_pso,1.88496,2.11077
gen=20_member=414_pso,-3.14159,2.59967
gen=20_member=415_pso,-3.14159,0.257014
gen=20_member=416_pso,-3.14159,-0.786942
gen=20_member=417_pso,-3.12413,-1.31487
gen=20_member=418_pso,-3.14159,0.912986
gen=20_member=419_pso,-3.13233,-0.870324
