real_name,obj1,obj2
gen=0_member=0,23.5588,1.09304
gen=0_member=1,11.3643,1.73623
gen=0_member=2,30.619,4.08616
gen=0_member=3,14.2147,13.559
gen=0_member=4,29.3507,0.45771
gen=0_member=5,6.38081,23.6904
gen=0_member=6,10.1154,24.4736
gen=0_member=7,1.71533,22.3066
gen=0_member=8,9.39743,15.3115
gen=0_member=9,2.65427,38.7836
gen=0_member=10,4.50472,21.6963
gen=0_member=11,27.9363,7.75048
gen=0_member=12,56.2656,5.33583
gen=0_member=13,12.553,1.48285
gen=0_member=14,7.2657,31.9199
gen=0_member=15,54.0613,7.1064
gen=0_member=16,6.63302,0.967694
gen=0_member=17,12.8305,1.84782
gen=0_member=18,34.3703,7.86426
gen=0_member=19,21.6127,14.2354
