real_name,x1,x2
gen=80_member=1600_pso,1.00022,2.21912
gen=80_member=1601_pso,-0.662748,-0.433676
gen=80_member=1602_pso,-0.640198,2.38823
gen=80_member=1603_pso,1.46659,-0.455546
gen=80_member=1604_pso,-0.735171,0.485393
gen=80_member=1605_pso,-3.14159,1.3399
gen=80_member=1606_pso,-3.07853,0.840367
gen=80_member=1607_pso,0.766308,1.74865
gen=80_member=1608_pso,-1.63367,-0.0725434
gen=80_member=1609_pso,0.572069,-0.310298
gen=80_member=1610_pso,-3.14159,1.09139
gen=80_member=1611_pso,-3.09597,-0.707411
gen=80_member=1612_pso,-3.14159,0.850918
gen=80_member=1613_pso,-3.14159,-1.71242
gen=80_member=1614_pso,-2.0567,1.45063
gen=80_member=1615_pso,-0.0112716,0.851216
gen=80_member=1616_pso,1.00444,2.39856
gen=80_member=1617_pso,1.88496,-1.68061
gen=80_member=1618_pso,0.26215,-0.374037
gen=80_member=1619_pso,1.00152,2.42984
