real_name,x1,x2
gen=60_member=1200_pso,0.992632,-2.23947
gen=60_member=1201_pso,-3.14159,2.5466
gen=60_member=1202_pso,1.5934,2.93289
gen=60_member=1203_pso,3.14159,1.84832
gen=60_member=1204_pso,1.88496,1.51149
gen=60_member=1205_pso,-0.969465,0.51788
gen=60_member=1206_pso,-3.14159,-0.111792
gen=60_member=1207_pso,0.946925,1.48484
gen=60_member=1208_pso,0.294342,1.7455
gen=60_member=1209_pso,-3.14159,-0.797151
gen=60_member=1210_pso,1.88496,2.47538
gen=60_member=1211_pso,-3.14159,0.557649
gen=60_member=1212_pso,1.88496,-0.249336
gen=60_member=1213_pso,0.0909115,0.551531
gen=60_member=1214_pso,-3.14159,0.677105
gen=60_member=1215_pso,-3.14159,-1.94152
gen=60_member=1216_pso,1.88496,1.93292
gen=60_member=1217_pso,-3.12225,-1.57453
gen=60_member=1218_pso,1.88496,2.26836
gen=60_member=1219_pso,-3.14159,1.92253
