real_name,obj1,obj2
gen=60_member=1200_pso,13.8453,17.4774
gen=60_member=1201_pso,9.62511,12.5984
gen=60_member=1202_pso,2.91611,36.5669
gen=60_member=1203_pso,7.34251,45.8321
gen=60_member=1204_pso,3.1851,30.1704
gen=60_member=1205_pso,27.3694,6.42703
gen=60_member=1206_pso,7.32027,0.808962
gen=60_member=1207_pso,1.61828,21.7527
gen=60_member=1208_pso,4.42545,18.3905
gen=60_member=1209_pso,13.8575,0.0611961
gen=60_member=1210_pso,5.44864,35.941
gen=60_member=1211_pso,2.3885,2.44632
gen=60_member=1212_pso,7.15596,24.4263
gen=60_member=1213_pso,22.6876,11.961
gen=60_member=1214_pso,2.12439,2.83273
gen=60_member=1215_pso,13.3198,0.906503
gen=60_member=1216_pso,4.91423,32.4648
gen=60_member=1217_pso,15.2722,0.34503
gen=60_member=1218_pso,5.50924,34.5449
gen=60_member=1219_pso,7.75703,8.56121
