real_name,obj1,obj2
gen=60_member=6000_pso,0.934735,0.126223
gen=60_member=6001_pso,0.986059,0.00908511
gen=60_member=6002_pso,0.792134,0.427451
gen=60_member=6003_pso,0.152129,0.935218
gen=60_member=6004_pso,0.7715,0.462964
gen=60_member=6005_pso,0.0278234,0.965203
gen=60_member=6006_pso,0.956032,0.10429
gen=60_member=6007_pso,0.200743,0.907425
gen=60_member=6008_pso,0.191357,0.907651
gen=60_member=6009_pso,0.940486,0.113301
gen=60_member=6010_pso,0.93483,0.125222
gen=60_member=6011_pso,0.999899,0.656147
gen=60_member=6012_pso,0.575062,0.703604
gen=60_member=6013_pso,0.762724,0.777304
gen=60_member=6014_pso,0.995937,0.286582
gen=60_member=6015_pso,0.112785,0.947686
gen=60_member=6016_pso,0.290808,0.868317
gen=60_member=6017_pso,0.0043246,0.985067
gen=60_member=6018_pso,0.930606,0.141142
gen=60_member=6019_pso,0.538401,0.990297
gen=60_member=6020_pso,0.562365,0.701798
gen=60_member=6021_pso,0.813532,0.394798
gen=60_member=6022_pso,0.614856,0.650359
gen=60_member=6023_pso,0.0515282,0.956507
gen=60_member=6024_pso,0.55756,0.703511
gen=60_member=6025_pso,0.96114,0.0397613
gen=60_member=6026_pso,0.995278,0.102075
gen=60_member=6027_pso,0.832808,0.403901
gen=60_member=6028_pso,0.970735,0.0315586
gen=60_member=6029_pso,0.176571,0.997325
gen=60_member=6030_pso,0.791397,0.434061
gen=60_member=6031_pso,0.246623,0.884624
gen=60_member=6032_pso,0.588321,0.875078
gen=60_member=6033_pso,0.997739,0.20395
gen=60_member=6034_pso,0.752936,0.487611
gen=60_member=6035_pso,0.578537,0.859301
gen=60_member=6036_pso,0.00792867,0.974871
gen=60_member=6037_pso,0.226953,0.893223
gen=60_member=6038_pso,0.900426,0.243237
gen=60_member=6039_pso,0.407409,0.80676
gen=60_member=6040_pso,0.429193,0.792778
gen=60_member=6041_pso,0.073241,0.990396
gen=60_member=6042_pso,0.800281,0.414739
gen=60_member=6043_pso,0.496088,0.750749
gen=60_member=6044_pso,0.881879,0.312736
gen=60_member=6045_pso,0.0473092,0.974794
gen=60_member=6046_pso,0.952575,0.0677053
gen=60_member=6047_pso,0.912285,0.186544
gen=60_member=6048_pso,0.967466,0.0279831
gen=60_member=6049_pso,0.73725,0.509678
gen=60_member=6050_pso,0.156695,0.920658
gen=60_member=6051_pso,0.230893,0.894966
gen=60_member=6052_pso,0.221175,0.895135
gen=60_member=6053_pso,0.176009,0.914069
gen=60_member=6054_pso,0.951415,0.15697
gen=60_member=6055_pso,0.589449,0.676728
gen=60_member=6056_pso,0.251247,0.888416
gen=60_member=6057_pso,0.912622,0.256501
gen=60_member=6058_pso,0.119924,0.996134
gen=60_member=6059_pso,0.644936,0.677604
gen=60_member=6060_pso,0.102855,0.939427
gen=60_member=6061_pso,0.917833,0.227002
gen=60_member=6062_pso,0.723135,0.626226
gen=60_member=6063_pso,0.639978,0.625172
gen=60_member=6064_pso,0.756611,0.683755
gen=60_member=6065_pso,0.992372,0.186581
gen=60_member=6066_pso,0.907667,0.189746
gen=60_member=6067_pso,0.88205,0.280409
gen=60_member=6068_pso,0.908951,0.236674
gen=60_member=6069_pso,0.205744,0.946989
gen=60_member=6070_pso,0.979324,0.00136737
gen=60_member=6071_pso,0.180781,0.949509
gen=60_member=6072_pso,0.481233,0.757272
gen=60_member=6073_pso,0.93995,0.10424
gen=60_member=6074_pso,0.984862,0.0290154
gen=60_member=6075_pso,0.355443,0.837032
gen=60_member=6076_pso,0.380296,0.825103
gen=60_member=6077_pso,0.267657,0.900911
gen=60_member=6078_pso,0.924117,0.156069
gen=60_member=6079_pso,0.7839,0.57551
gen=60_member=6080_pso,0.950967,0.0806761
gen=60_member=6081_pso,0.824047,0.375186
gen=60_member=6082_pso,0.605746,0.699266
gen=60_member=6083_pso,0.365681,0.834778
gen=60_member=6084_pso,0.29683,0.871457
gen=60_member=6085_pso,0.0152902,0.9711
gen=60_member=6086_pso,0.693454,0.566984
gen=60_member=6087_pso,0.40259,0.807525
gen=60_member=6088_pso,0.997606,0.198152
gen=60_member=6089_pso,0.507491,0.77078
gen=60_member=6090_pso,0.998503,0.320625
gen=60_member=6091_pso,0.626844,0.647442
gen=60_member=6092_pso,0.44647,0.781711
gen=60_member=6093_pso,0.65073,0.630181
gen=60_member=6094_pso,0.535819,0.946471
gen=60_member=6095_pso,0.470917,0.766777
gen=60_member=6096_pso,0.82419,0.386887
gen=60_member=6097_pso,0.849493,0.741752
gen=60_member=6098_pso,0.737611,0.514588
gen=60_member=6099_pso,0.858421,0.304393
