real_name,x1,x2
gen=63_member=6304_pso,0.718348,0.7044
gen=20_member=2045_pso,-0.700057,-0.709864
gen=71_member=7195_pso,-0.0399798,-0.0156099
gen=57_member=5790_pso,-0.429325,-0.426657
gen=79_member=7972_pso,0.212989,0.205551
gen=77_member=7735_pso,0.0530902,0.00889684
gen=71_member=7159_pso,0.266262,0.246798
gen=73_member=7302_pso,-0.533879,-0.470813
gen=43_member=4390_pso,0.193638,0.158821
gen=69_member=6995_pso,-0.307747,-0.334898
gen=75_member=7549_pso,0.514234,0.484928
gen=80_member=8040_pso,0.337085,0.270694
gen=62_member=6215_pso,0.21709,0.32868
gen=76_member=7623_pso,0.573724,0.705889
gen=77_member=7749_pso,0.486369,0.464563
gen=72_member=7203_pso,0.369387,0.269112
gen=67_member=6720_pso,-0.580959,-0.483446
gen=72_member=7280_pso,0.383062,0.383884
gen=79_member=7989_pso,-0.375432,-0.443953
gen=64_member=6460_pso,0.347239,0.312049
gen=71_member=7187_pso,0.165056,0.131446
gen=79_member=7946_pso,-0.237441,-0.296783
gen=55_member=5575_pso,-0.362624,-0.379625
gen=74_member=7418_pso,0.0722253,0.0615678
gen=62_member=6267_pso,-0.0224509,-0.00926889
gen=72_member=7286_pso,-0.106564,-0.109708
gen=79_member=7948_pso,-0.597426,-0.593864
gen=65_member=6522_pso,-0.323526,-0.292639
gen=72_member=7233_pso,0.115586,0.0421491
gen=80_member=8062_pso,-0.0509985,0.0642044
gen=76_member=7608_pso,-0.271678,-0.286389
gen=71_member=7157_pso,-0.649789,-0.627189
gen=67_member=6781_pso,0.429396,0.370935
gen=78_member=7822_pso,0.516503,0.410601
gen=71_member=7140_pso,0.399223,0.463259
gen=74_member=7415_pso,-0.461122,-0.501979
gen=78_member=7825_pso,0.115074,0.160625
gen=71_member=7176_pso,0.208448,0.1818
gen=76_member=7686_pso,0.0588926,0.0284874
gen=79_member=7921_pso,-0.137202,-0.239665
gen=70_member=7010_pso,-0.142905,-0.132936
gen=66_member=6664_pso,-0.373815,-0.392935
gen=74_member=7432_pso,-0.258296,-0.0997991
gen=74_member=7431_pso,0.460036,0.425679
gen=77_member=7776_pso,0.202369,0.176659
gen=80_member=8080_pso,0.334838,0.249066
gen=58_member=5862_pso,0.0816381,0.0355699
gen=74_member=7483_pso,0.252448,0.192698
gen=47_member=4730_pso,-0.21484,-0.204102
gen=77_member=7730_pso,-0.140683,-0.0525131
gen=79_member=7961_pso,-0.395812,-0.397427
gen=62_member=6212_pso,-0.0875417,-0.0236752
gen=76_member=7681_pso,0.628619,0.555452
gen=75_member=7526_pso,-0.0482153,-0.0879611
gen=73_member=7396_pso,0.564912,0.480245
gen=76_member=7659_pso,0.0758271,0.150705
gen=66_member=6663_pso,0.217572,0.351852
gen=79_member=7917_pso,-0.559378,-0.576477
gen=75_member=7504_pso,0.208147,0.283293
gen=76_member=7675_pso,-0.2715,-0.169012
gen=73_member=7308_pso,-0.236116,-0.253154
gen=76_member=7606_pso,-0.021764,0.0638049
gen=79_member=7969_pso,0.373302,0.365576
gen=45_member=4556_pso,-0.54947,-0.546029
gen=71_member=7115_pso,-0.159246,-0.0995946
gen=79_member=7990_pso,-0.368683,-0.342412
gen=77_member=7726_pso,0.101937,0.143998
gen=74_member=7459_pso,-0.472264,-0.458801
gen=51_member=5111_pso,-0.327663,-0.268347
gen=74_member=7477_pso,-0.285855,-0.292427
gen=44_member=4438_pso,-0.228698,-0.242712
gen=70_member=7088_pso,-0.361925,-0.310649
gen=80_member=8066_pso,-0.420038,-0.483361
gen=78_member=7875_pso,-0.208777,-0.246599
gen=74_member=7464_pso,0.0614359,0.0369891
gen=65_member=6551_pso,-0.0592943,-0.0248573
gen=65_member=6566_pso,-0.150778,-0.144821
gen=76_member=7612_pso,0.00334794,-0.011924
gen=74_member=7468_pso,0.261071,0.21497
gen=62_member=6282_pso,0.0409363,0.132286
