real_name,x1,x2
gen=80_member=8000_pso,-1.68382,-0.898105
gen=80_member=8001_pso,-0.867266,-0.712387
gen=80_member=8002_pso,0.387892,0.335664
gen=80_member=8003_pso,0.508396,0.566446
gen=80_member=8004_pso,-0.0278285,0.332436
gen=80_member=8005_pso,-0.263409,0.997769
gen=80_member=8006_pso,-0.204381,0.0753613
gen=80_member=8007_pso,-0.624732,-0.356835
gen=80_member=8008_pso,0.696332,0.824429
gen=80_member=8009_pso,-0.865146,-1.07151
gen=80_member=8010_pso,-0.0521846,-0.611397
gen=80_member=8011_pso,-0.23587,-0.33426
gen=80_member=8012_pso,0.233974,0.239137
gen=80_member=8013_pso,0.377532,-0.0539046
gen=80_member=8014_pso,-0.460627,-0.650643
gen=80_member=8015_pso,0.00531936,-0.140894
gen=80_member=8016_pso,-0.229294,-0.0670519
gen=80_member=8017_pso,-0.0731899,0.194485
gen=80_member=8018_pso,0.165501,0.184257
gen=80_member=8019_pso,-0.304829,0.343024
gen=80_member=8020_pso,0.755856,0.609786
gen=80_member=8021_pso,-0.155711,-0.246144
gen=80_member=8022_pso,0.148709,0.43263
gen=80_member=8023_pso,0.687658,0.613723
gen=80_member=8024_pso,-0.395567,-0.398995
gen=80_member=8025_pso,-0.157621,0.19993
gen=80_member=8026_pso,0.34341,0.152532
gen=80_member=8027_pso,0.876028,0.83352
gen=80_member=8028_pso,0.11917,0.0676809
gen=80_member=8029_pso,0.331583,0.37268
gen=80_member=8030_pso,0.914527,0.773072
gen=80_member=8031_pso,-0.818215,-0.687447
gen=80_member=8032_pso,-0.649477,-0.716467
gen=80_member=8033_pso,-0.594584,-0.529671
gen=80_member=8034_pso,0.0260124,-0.310468
gen=80_member=8035_pso,0.116977,-0.119574
gen=80_member=8036_pso,-0.499062,0.0847737
gen=80_member=8037_pso,0.704793,0.201486
gen=80_member=8038_pso,0.276801,0.469387
gen=80_member=8039_pso,-0.122779,-0.180697
gen=80_member=8040_pso,0.337085,0.270694
gen=80_member=8041_pso,-0.632886,-0.247128
gen=80_member=8042_pso,-0.12017,0.58884
gen=80_member=8043_pso,0.470059,1.0341
gen=80_member=8044_pso,0.504049,0.415928
gen=80_member=8045_pso,0.0137909,0.0597971
gen=80_member=8046_pso,1.13912,0.890168
gen=80_member=8047_pso,0.678462,0.11956
gen=80_member=8048_pso,0.289313,0.171221
gen=80_member=8049_pso,0.388269,-0.317958
gen=80_member=8050_pso,-0.117812,-0.11261
gen=80_member=8051_pso,0.817635,1.24838
gen=80_member=8052_pso,0.578965,0.342279
gen=80_member=8053_pso,0.32241,0.453453
gen=80_member=8054_pso,0.208029,0.227264
gen=80_member=8055_pso,0.327709,0.945344
gen=80_member=8056_pso,1.36067,-0.18285
gen=80_member=8057_pso,0.617159,0.751494
gen=80_member=8058_pso,0.158413,0.419582
gen=80_member=8059_pso,-0.178183,0.812984
gen=80_member=8060_pso,0.87253,0.891659
gen=80_member=8061_pso,0.689918,0.94208
gen=80_member=8062_pso,-0.0509985,0.0642044
gen=80_member=8063_pso,0.427663,-0.809936
gen=80_member=8064_pso,0.560791,0.410762
gen=80_member=8065_pso,0.0925022,0.220627
gen=80_member=8066_pso,-0.420038,-0.483361
gen=80_member=8067_pso,-0.55406,-0.43112
gen=80_member=8068_pso,0.462097,0.181144
gen=80_member=8069_pso,-0.257775,-0.11836
gen=80_member=8070_pso,0.451942,0.255537
gen=80_member=8071_pso,0.0412088,-0.285278
gen=80_member=8072_pso,0.0580329,-0.225453
gen=80_member=8073_pso,0.606499,0.307972
gen=80_member=8074_pso,-0.0978602,0.749993
gen=80_member=8075_pso,-0.682497,-0.898122
gen=80_member=8076_pso,-0.196422,-0.140808
gen=80_member=8077_pso,0.494631,0.344242
gen=80_member=8078_pso,1.10294,0.818647
gen=80_member=8079_pso,-0.0762369,-0.156979
gen=80_member=8080_pso,0.334838,0.249066
gen=80_member=8081_pso,-0.0321206,-0.113027
gen=80_member=8082_pso,0.118319,0.214272
gen=80_member=8083_pso,-0.533191,-1.06485
gen=80_member=8084_pso,-0.827027,-0.625902
gen=80_member=8085_pso,0.377256,0.170941
gen=80_member=8086_pso,-0.685292,-0.818956
gen=80_member=8087_pso,-0.694548,-0.131423
gen=80_member=8088_pso,0.796759,1.27362
gen=80_member=8089_pso,0.95778,0.707972
gen=80_member=8090_pso,-0.580228,0.0221393
gen=80_member=8091_pso,0.935661,0.131057
gen=80_member=8092_pso,0.463573,0.0798947
gen=80_member=8093_pso,0.655975,0.148829
gen=80_member=8094_pso,0.353683,0.341375
gen=80_member=8095_pso,-0.355643,-0.599975
gen=80_member=8096_pso,-0.181836,-0.388753
gen=80_member=8097_pso,0.0497993,-0.24241
gen=80_member=8098_pso,0.364906,0.401214
gen=80_member=8099_pso,0.161738,0.337215
