real_name,obj1,obj2
gen=8_member=857_pso,0.000166105,0.980739
gen=20_member=2045_pso,0.981462,5.72995e-05
gen=53_member=5320_pso,0.916922,0.16426
gen=30_member=3095_pso,0.252256,0.882402
gen=52_member=5222_pso,0.68688,0.574967
gen=54_member=5416_pso,0.334181,0.844304
gen=50_member=5073_pso,0.310921,0.855068
gen=45_member=4571_pso,0.203918,0.904674
gen=41_member=4137_pso,0.657153,0.606822
gen=51_member=5149_pso,0.702674,0.554452
gen=58_member=5864_pso,0.0297017,0.964407
gen=57_member=5790_pso,0.923991,0.144282
gen=55_member=5595_pso,0.883768,0.249972
gen=44_member=4462_pso,0.786034,0.438745
gen=49_member=4924_pso,0.594046,0.668697
gen=58_member=5826_pso,0.145248,0.923723
gen=36_member=3606_pso,0.128648,0.929834
gen=40_member=4074_pso,0.221509,0.894836
gen=58_member=5881_pso,0.416474,0.798722
gen=42_member=4207_pso,0.403621,0.80625
gen=48_member=4853_pso,0.0709127,0.950044
gen=58_member=5882_pso,0.389396,0.815075
gen=42_member=4262_pso,0.934639,0.114639
gen=60_member=6063_pso,0.639978,0.625172
gen=38_member=3849_pso,0.778118,0.452187
gen=48_member=4834_pso,0.161019,0.918009
gen=43_member=4354_pso,0.929453,0.129018
gen=48_member=4881_pso,0.512025,0.735841
gen=44_member=4438_pso,0.831005,0.358879
gen=49_member=4912_pso,0.710027,0.545768
gen=55_member=5568_pso,0.609816,0.655298
gen=59_member=5930_pso,0.734836,0.51287
gen=34_member=3443_pso,0.795052,0.423249
gen=40_member=4015_pso,0.941286,0.0997459
gen=51_member=5157_pso,0.183317,0.910235
gen=60_member=6066_pso,0.907667,0.189746
gen=43_member=4390_pso,0.431223,0.79011
gen=54_member=5439_pso,0.587401,0.677619
gen=59_member=5934_pso,0.839736,0.342854
gen=57_member=5712_pso,0.94438,0.0868765
gen=50_member=5024_pso,0.112817,0.935157
gen=56_member=5683_pso,0.665227,0.597971
gen=56_member=5658_pso,0.724508,0.52663
gen=55_member=5514_pso,0.0855577,0.947176
gen=50_member=5098_pso,0.893058,0.225784
gen=55_member=5548_pso,0.965879,0.0263809
gen=51_member=5141_pso,0.622804,0.641648
gen=45_member=4556_pso,0.957119,0.0495271
gen=50_member=5076_pso,0.719952,0.532369
gen=55_member=5533_pso,0.88898,0.234913
gen=58_member=5836_pso,0.769758,0.462888
gen=48_member=4893_pso,0.296875,0.862324
gen=34_member=3462_pso,0.899042,0.210925
gen=57_member=5795_pso,0.350444,0.838073
gen=53_member=5385_pso,0.809654,0.397678
gen=53_member=5356_pso,0.0151465,0.970477
gen=58_member=5851_pso,0.262433,0.877468
gen=59_member=5979_pso,0.960986,0.0407211
gen=39_member=3961_pso,0.875803,0.268771
gen=48_member=4802_pso,0.575214,0.685824
gen=57_member=5708_pso,0.496786,0.746417
gen=51_member=5111_pso,0.867644,0.285725
gen=42_member=4205_pso,0.951894,0.0654762
gen=59_member=5971_pso,0.74295,0.506135
gen=58_member=5835_pso,0.451873,0.777722
gen=60_member=6053_pso,0.176009,0.914069
gen=53_member=5362_pso,0.46399,0.768909
gen=58_member=5843_pso,0.765371,0.472873
gen=54_member=5437_pso,0.541947,0.712954
gen=56_member=5621_pso,0.0499111,0.957297
gen=48_member=4879_pso,0.970319,0.0161254
gen=59_member=5908_pso,0.950851,0.0737081
gen=57_member=5724_pso,0.634933,0.636519
gen=55_member=5529_pso,0.747696,0.495306
gen=60_member=6023_pso,0.0515282,0.956507
gen=46_member=4649_pso,0.864617,0.293102
gen=36_member=3644_pso,0.361012,0.830567
gen=55_member=5575_pso,0.902247,0.202212
gen=59_member=5904_pso,0.527084,0.724194
gen=60_member=6052_pso,0.221175,0.895135
