real_name,x1,x2
gen=8_member=857_pso,0.700047,0.696324
gen=20_member=2045_pso,-0.700057,-0.709864
gen=14_member=1409_pso,-0.124172,-0.159426
gen=38_member=3868_pso,0.0804866,0.0409719
gen=38_member=3849_pso,-0.196265,-0.123273
gen=40_member=4046_pso,0.483144,0.514705
gen=30_member=3095_pso,0.356424,0.297576
gen=38_member=3882_pso,-0.459563,-0.392934
gen=24_member=2477_pso,0.535077,0.531604
gen=36_member=3646_pso,-0.413467,-0.347859
gen=38_member=3883_pso,0.341015,0.435819
gen=38_member=3841_pso,0.379897,0.424717
gen=35_member=3519_pso,0.182063,0.114996
gen=33_member=3342_pso,-0.179206,-0.206022
gen=35_member=3594_pso,0.406025,0.43227
gen=39_member=3917_pso,-0.10633,-0.138484
gen=32_member=3280_pso,-0.553455,-0.531606
gen=28_member=2898_pso,0.0442391,0.102235
gen=29_member=2948_pso,-0.0579292,-0.0512518
gen=29_member=2914_pso,0.357891,0.322466
gen=27_member=2726_pso,0.41889,0.513938
gen=32_member=3242_pso,0.102633,0.0836931
gen=38_member=3803_pso,-0.294053,-0.306668
gen=30_member=3022_pso,0.112498,0.0512283
gen=36_member=3640_pso,-0.223002,-0.358224
gen=34_member=3462_pso,-0.344314,-0.382646
gen=39_member=3961_pso,-0.274556,-0.352243
gen=20_member=2024_pso,-0.43723,-0.367022
gen=38_member=3898_pso,0.516178,0.594836
gen=34_member=3443_pso,-0.202451,-0.163354
gen=40_member=4056_pso,-0.232905,-0.179782
gen=32_member=3240_pso,-0.0880799,-0.101589
gen=39_member=3932_pso,-0.122235,-0.137435
gen=33_member=3307_pso,-0.48834,-0.394153
gen=35_member=3553_pso,0.444941,0.522553
gen=35_member=3535_pso,0.244862,0.283982
gen=36_member=3668_pso,-0.137627,-0.0793732
gen=34_member=3424_pso,0.26211,0.238675
gen=22_member=2295_pso,0.165875,0.147749
gen=22_member=2246_pso,-0.0866416,-0.0417735
gen=35_member=3546_pso,-0.44362,-0.468557
gen=40_member=4074_pso,0.333186,0.37457
gen=40_member=4044_pso,0.592484,0.578819
gen=33_member=3326_pso,-0.0144878,-0.072082
gen=37_member=3762_pso,0.209512,0.16271
gen=37_member=3713_pso,0.0710798,0.134399
gen=35_member=3587_pso,0.116244,0.152324
gen=36_member=3605_pso,0.5976,0.613394
gen=23_member=2346_pso,0.0962999,-0.0218017
gen=34_member=3495_pso,-0.233656,-0.322164
gen=34_member=3467_pso,-0.550852,-0.481574
gen=36_member=3653_pso,-0.2518,-0.195636
gen=36_member=3606_pso,0.427189,0.463476
gen=40_member=4085_pso,0.0806627,0.0141825
gen=37_member=3715_pso,0.242603,0.32292
gen=38_member=3840_pso,0.137866,0.256553
gen=37_member=3798_pso,0.363445,0.37601
gen=27_member=2778_pso,-0.629616,-0.638879
gen=33_member=3315_pso,0.428193,0.44195
gen=22_member=2276_pso,-0.0271558,-0.0467749
gen=26_member=2659_pso,0.162366,0.084554
gen=39_member=3910_pso,0.630359,0.70663
gen=35_member=3566_pso,-0.183373,-0.243456
gen=21_member=2183_pso,-0.305382,-0.178715
gen=40_member=4063_pso,-0.282099,-0.433633
gen=22_member=2279_pso,-0.108522,-0.0608406
gen=39_member=3974_pso,0.0447049,-0.057156
gen=35_member=3534_pso,0.19091,0.163256
gen=38_member=3816_pso,-0.565156,-0.664048
gen=15_member=1547_pso,0.303738,0.313537
gen=36_member=3644_pso,0.261629,0.207688
gen=39_member=3949_pso,0.309424,0.235368
gen=37_member=3710_pso,0.18742,0.219945
gen=35_member=3525_pso,-0.202717,-0.261077
gen=25_member=2538_pso,0.00021084,0.00947546
gen=20_member=2036_pso,-0.0924177,-0.0527804
gen=38_member=3821_pso,-0.00569381,0.0398567
gen=39_member=3936_pso,-0.371986,-0.420159
gen=35_member=3540_pso,-0.440743,-0.587591
gen=36_member=3615_pso,0.132862,0.297205
