real_name,obj1,obj2
gen=80_member=8000_pso,0.99975,0.628588
gen=80_member=8001_pso,0.98882,0.0253519
gen=80_member=8002_pso,0.213268,0.898368
gen=80_member=8003_pso,0.057549,0.954923
gen=80_member=8004_pso,0.49364,0.786062
gen=80_member=8005_pso,0.641701,0.955107
gen=80_member=8006_pso,0.707682,0.578944
gen=80_member=8007_pso,0.945293,0.121444
gen=80_member=8008_pso,0.0137848,0.986637
gen=80_member=8009_pso,0.996431,0.145949
gen=80_member=8010_pso,0.901231,0.354728
gen=80_member=8011_pso,0.861051,0.303076
gen=80_member=8012_pso,0.357797,0.831532
gen=80_member=8013_pso,0.497298,0.798731
gen=80_member=8014_pso,0.959526,0.0619393
gen=80_member=8015_pso,0.702283,0.563142
gen=80_member=8016_pso,0.771488,0.471639
gen=80_member=8017_pso,0.581737,0.703206
gen=80_member=8018_pso,0.43261,0.789016
gen=80_member=8019_pso,0.685437,0.717649
gen=80_member=8020_pso,0.0117778,0.979235
gen=80_member=8021_pso,0.808552,0.40341
gen=80_member=8022_pso,0.321008,0.868851
gen=80_member=8023_pso,0.00905755,0.975027
gen=80_member=8024_pso,0.912782,0.174685
gen=80_member=8025_pso,0.633949,0.675234
gen=80_member=8026_pso,0.355853,0.841589
gen=80_member=8027_pso,0.0435382,0.992402
gen=80_member=8028_pso,0.529771,0.722804
gen=80_member=8029_pso,0.223423,0.894053
gen=80_member=8030_pso,0.04627,0.991938
gen=80_member=8031_pso,0.986038,0.0126508
gen=80_member=8032_pso,0.979076,0.00340302
gen=80_member=8033_pso,0.960205,0.0431846
gen=80_member=8034_pso,0.776724,0.500819
gen=80_member=8035_pso,0.643583,0.640955
gen=80_member=8036_pso,0.841522,0.488474
gen=80_member=8037_pso,0.225593,0.940335
gen=80_member=8038_pso,0.214688,0.904841
gen=80_member=8039_pso,0.771657,0.461273
gen=80_member=8040_pso,0.279185,0.870805
gen=80_member=8041_pso,0.933206,0.195142
gen=80_member=8042_pso,0.502607,0.867871
gen=80_member=8043_pso,0.15051,0.987936
gen=80_member=8044_pso,0.118401,0.934657
gen=80_member=8045_pso,0.593307,0.669727
gen=80_member=8046_pso,0.1976,0.99742
gen=80_member=8047_pso,0.29251,0.925962
gen=80_member=8048_pso,0.369804,0.828696
gen=80_member=8049_pso,0.684127,0.741093
gen=80_member=8050_pso,0.741388,0.50376
gen=80_member=8051_pso,0.263021,0.997864
gen=80_member=8052_pso,0.138878,0.936403
gen=80_member=8053_pso,0.191304,0.909897
gen=80_member=8054_pso,0.380801,0.819228
gen=80_member=8055_pso,0.181842,0.977661
gen=80_member=8056_pso,0.704525,0.989439
gen=80_member=8057_pso,0.0100104,0.979374
gen=80_member=8058_pso,0.318689,0.867152
gen=80_member=8059_pso,0.548395,0.925013
gen=80_member=8060_pso,0.0595759,0.993599
gen=80_member=8061_pso,0.0539952,0.990642
gen=80_member=8062_pso,0.627697,0.641347
gen=80_member=8063_pso,0.907404,0.726998
gen=80_member=8064_pso,0.103474,0.94257
gen=80_member=8065_pso,0.459035,0.776884
gen=80_member=8066_pso,0.931961,0.124071
gen=80_member=8067_pso,0.944207,0.0947935
gen=80_member=8068_pso,0.285853,0.884216
gen=80_member=8069_pso,0.80059,0.422197
gen=80_member=8070_pso,0.235876,0.896696
gen=80_member=8071_pso,0.760271,0.521891
gen=80_member=8072_pso,0.724995,0.558434
gen=80_member=8073_pso,0.155855,0.936451
gen=80_member=8074_pso,0.477856,0.917448
gen=80_member=8075_pso,0.988977,0.0364129
gen=80_member=8076_pso,0.784614,0.440937
gen=80_member=8077_pso,0.162067,0.92188
gen=80_member=8078_pso,0.155599,0.996318
gen=80_member=8079_pso,0.743409,0.503731
gen=80_member=8080_pso,0.294173,0.864653
gen=80_member=8081_pso,0.704497,0.554491
gen=80_member=8082_pso,0.445427,0.783522
gen=80_member=8083_pso,0.990704,0.146343
gen=80_member=8084_pso,0.983925,0.0207565
gen=80_member=8085_pso,0.327179,0.857271
gen=80_member=8086_pso,0.985985,0.0129022
gen=80_member=8087_pso,0.930593,0.282204
gen=80_member=8088_pso,0.280339,0.99794
gen=80_member=8089_pso,0.060904,0.991556
gen=80_member=8090_pso,0.880735,0.421836
gen=80_member=8091_pso,0.318916,0.966667
gen=80_member=8092_pso,0.364094,0.863286
gen=80_member=8093_pso,0.269691,0.925026
gen=80_member=8094_pso,0.227921,0.891888
gen=80_member=8095_pso,0.941452,0.126287
gen=80_member=8096_pso,0.863459,0.314261
gen=80_member=8097_pso,0.736482,0.545633
gen=80_member=8098_pso,0.18996,0.907226
gen=80_member=8099_pso,0.352248,0.842054
