real_name,obj1,obj2,obj1_sd,obj2_sd
gen=76_member=453_pso,-8.16745,1.23783,0.235998,0.998368
gen=76_member=454_pso,-6.87213,1.91058,0.0368206,3.94417
gen=76_member=455_pso,-7.4304,0.662477,0.0333596,3.39282
gen=76_member=456_pso,-8.51251,-0.692082,0.152632,0.676655
gen=76_member=457_pso,-8.47377,1.66703,0.046326,0.0827146
gen=76_member=458_pso,-5.33388,2.43837,0.062508,4.52674
gen=76_member=459_pso,-5.85871,2.53207,0.578734,3.90444
gen=76_member=460_pso,-5.99312,2.3411,0.0717552,4.68465
gen=76_member=461_pso,-4.70155,9.32598,0.10653,5.36062
gen=76_member=462_pso,-4.94313,-0.918742,0.0685475,5.17228
gen=76_member=463_pso,-8.41033,-0.392205,0.112544,0.584878
gen=76_member=464_pso,-8.11379,-0.771261,0.0419774,2.05546
gen=76_member=465_pso,-6.99067,2.05894,0.131163,3.63245
gen=76_member=466_pso,-8.57009,-0.758611,0.162575,0.745801
gen=76_member=467_pso,-9.41184,0.617827,0.0686171,0.0447933
gen=76_member=468_pso,-5.3225,4.19654,0.333692,4.59288
gen=76_member=469_pso,-8.0811,-1.9994,0.101599,0.406769
gen=76_member=470_pso,-6.78934,0.905201,0.0348365,3.07649
gen=76_member=471_pso,-9.02377,0.473943,0.0446771,0.0713656
gen=76_member=472_pso,-5.97458,3.34057,0.0344403,3.78351
gen=76_member=473_pso,-8.59042,-1.12244,0.0369142,2.26336
gen=76_member=474_pso,-8.01386,1.31726,0.0510393,1.55653
gen=76_member=475_pso,-8.47478,1.79915,0.217209,0.932394
gen=76_member=476_pso,-6.09016,0.616687,0.678097,3.46061
gen=76_member=477_pso,-4.13684,1.74448,2.98674,4.31317
gen=76_member=478_pso,-7.47435,1.07117,0.0347933,2.20569
gen=76_member=479_pso,-8.72844,0.206986,0.103903,0.334743
gen=76_member=480_pso,-9.75936,0.234373,0.0595028,0.0670759
gen=76_member=481_pso,-7.78234,-2.65552,0.0346274,0.125621
gen=76_member=482_pso,-7.73254,-1.71616,0.0485298,0.716562
