real_name,obj1,obj2,obj1_sd,obj2_sd
gen=5_member=147_pso,-9.81508,0.188966,0,0
gen=19_member=556_pso,-7.93697,-3.654,0,0
gen=12_member=357_pso,-8.34959,-2.42207,0,0
gen=11_member=328_pso,-8.90203,-0.27136,0,0
gen=0_training=15,-6.30661,-6.98287,0,0
gen=41_member=10_pso,-7.95885,-3.37077,0,0
gen=18_member=531_pso,-8.66975,-0.898147,0,0
gen=15_member=446_pso,-8.56961,-1.37278,0,0
gen=55_member=426_pso,-8.67216,-0.7637,0,0
gen=61_member=15_pso,-8.30939,-0.811131,0.0423652,1.94752
gen=61_member=27_pso,-8.09558,-1.71228,0.0987559,1.93649
