real_name,x1,x2
gen=0_training=0,3.76238,2.10397
gen=0_training=1,4.21597,-3.80729
gen=0_training=2,-4.02464,-0.583403
gen=0_training=3,-1.06691,0.591118
gen=0_training=4,-4.81273,-4.5289
gen=0_training=5,0.984955,1.37768
gen=0_training=6,1.41622,-0.413318
gen=0_training=7,4.64561,3.92114
gen=0_training=8,-2.422,-4.21836
gen=0_training=9,2.5917,-2.88455
gen=0_training=10,-0.699442,3.01566
gen=0_training=11,-3.20067,4.22488
gen=0_training=12,0.0102922,-1.65837
gen=0_training=13,1.60617,4.69758
gen=0_training=14,-3.634,-2.37949
gen=0_training=15,-1.97096,-1.195
gen=0_training=16,-2.92199,1.71258
gen=0_training=17,2.09091,2.78385
gen=0_training=18,3.15212,0.19553
gen=0_training=19,-0.145964,-3.49202
gen=5_member=147_pso,-0.0162071,0.0919072
gen=7_member=206_pso,-2.17177,-0.539103
gen=10_member=301_pso,-2.65064,-0.112131
gen=11_member=328_pso,-0.580923,0.0265879
gen=12_member=357_pso,-0.90186,0.00123871
gen=12_member=369_pso,-0.420388,0.0659875
gen=15_member=446_pso,-0.771692,-0.0136452
gen=15_member=454_pso,-2.43691,-0.580829
gen=17_member=491_pso,-1.63135,-0.277017
gen=18_member=531_pso,-0.711441,0.0570551
gen=18_member=537_pso,-1.81108,-0.484087
gen=19_member=551_pso,-2.13011,-0.590081
gen=19_member=556_pso,-1.14266,-0.170192
gen=19_member=576_pso,-1.7564,-0.499956
gen=20_member=583_pso,-2.01954,0.126668
gen=20_member=586_pso,-0.791392,-0.542613
gen=20_member=591_pso,-2.12836,-0.12887
gen=20_member=595_pso,-0.366738,0.0625929
gen=20_member=597_pso,-2.13343,-0.797469
gen=20_member=602_pso,-2.5704,-0.531288
gen=22_member=48_pso,0.42234,0.0994298
gen=27_member=190_pso,-0.646492,0.864693
gen=30_member=290_pso,-0.614239,0.634712
gen=31_member=313_pso,-0.419193,1.1125
gen=33_member=380_pso,-1.66387,-1.87006
gen=34_member=401_pso,-1.26691,0.956224
gen=34_member=421_pso,0.34193,0.0839644
gen=35_member=434_pso,-1.21714,1.33179
gen=37_member=494_pso,-1.66098,-2.19273
gen=37_member=500_pso,-1.28384,1.00795
gen=38_member=533_pso,-0.644089,0.884001
gen=38_member=540_pso,-1.66166,-1.70543
gen=39_member=550_pso,0.13517,0.062226
gen=39_member=551_pso,-0.820072,0.868272
gen=39_member=561_pso,-0.336881,-0.132414
gen=39_member=572_pso,-1.45322,1.0014
gen=39_member=574_pso,-0.5346,0.761635
gen=40_member=593_pso,-0.360106,0.429304
gen=40_member=598_pso,-1.66834,-2.23982
gen=40_member=599_pso,-0.405121,1.09651
gen=41_member=10_pso,-0.932684,-0.658126
gen=43_member=74_pso,-5.0,1.62299
gen=43_member=79_pso,-1.48396,-0.840729
gen=44_member=121_pso,0.17066,-0.410166
gen=47_member=200_pso,0.662277,-1.02014
gen=49_member=247_pso,-0.610181,-0.314648
gen=49_member=259_pso,0.813622,-1.77819
gen=51_member=318_pso,-0.447368,0.241554
gen=53_member=379_pso,-5.0,2.25648
gen=54_member=394_pso,0.779541,-0.986628
gen=54_member=411_pso,-5.0,1.59149
gen=54_member=417_pso,0.106252,0.292437
gen=55_member=426_pso,-0.701779,-0.122184
gen=55_member=433_pso,-5.0,-1.23474
gen=55_member=448_pso,-0.0552733,-0.0910027
gen=58_member=516_pso,2.81987,-0.274798
gen=59_member=546_pso,-0.57924,-0.390384
gen=59_member=560_pso,-5.0,1.52816
gen=60_member=576_pso,-5.0,1.6013
gen=60_member=582_pso,-1.17229,0.415163
