real_name,obj1,obj2,obj1_sd,obj2_sd
gen=63_member=63_pso,-4.80936,2.38077,0.0925735,3.43106
gen=63_member=64_pso,-3.29757,2.13041,0.587035,1.95712
gen=63_member=65_pso,-7.33428,0.164669,0.0616697,0.947929
gen=63_member=66_pso,-5.40301,14.2309,0.0810541,5.09318
gen=63_member=67_pso,-4.27465,3.19317,0.0589093,3.2931
gen=63_member=68_pso,-9.67776,0.366118,0.0582364,0.0641142
gen=63_member=69_pso,-4.89392,5.28724,1.40826,3.20035
gen=63_member=70_pso,-3.07899,3.95081,2.18643,4.5979
gen=63_member=71_pso,-6.29463,2.34991,0.0327515,4.29592
gen=63_member=72_pso,-8.37983,0.323686,0.12502,0.758456
gen=63_member=73_pso,-4.42742,1.17463,3.14745,3.81668
gen=63_member=74_pso,-5.55124,-0.152086,0.0725699,4.07673
gen=63_member=75_pso,-6.26295,3.29697,0.0319049,3.08425
gen=63_member=76_pso,-6.44497,1.3457,0.0512528,3.11626
gen=63_member=77_pso,-6.92662,0.670231,1.87036,3.65124
gen=63_member=78_pso,-6.16907,3.75021,0.472473,4.0208
gen=63_member=79_pso,-5.68892,2.0422,0.0377978,4.33068
gen=63_member=80_pso,-6.13783,1.22168,0.0558102,4.01516
gen=63_member=81_pso,-4.69519,9.33977,0.0560816,4.96034
gen=63_member=82_pso,-2.99466,4.87028,1.07344,7.50531
gen=63_member=83_pso,-5.58908,12.4296,0.0575032,4.8194
gen=63_member=84_pso,-4.41022,2.3285,1.55735,4.47104
gen=63_member=85_pso,-8.25943,4.16324,0.140553,0.512779
gen=63_member=86_pso,-1.58352,0.00946901,3.88978,4.53268
gen=63_member=87_pso,-6.89907,2.14988,0.67012,1.42851
gen=63_member=88_pso,-3.60513,1.00145,0.0895863,5.3036
gen=63_member=89_pso,-4.43791,3.23847,0.0516014,3.12407
gen=63_member=90_pso,-3.79137,2.16259,0.0653038,5.25772
gen=63_member=91_pso,-5.69731,3.33941,0.0818346,3.31469
gen=63_member=92_pso,-7.83861,-0.815082,0.0396718,2.45442
