real_name,obj1,obj2,obj1_sd,obj2_sd
gen=65_member=129_pso,-9.09966,0.158692,0.0782435,0.491137
gen=0_training=15,-6.30661,-6.98287,0,0
gen=5_member=147_pso,-9.81508,0.188966,0,0
gen=19_member=556_pso,-7.93697,-3.654,0,0
gen=12_member=357_pso,-8.34959,-2.42207,0,0
gen=11_member=328_pso,-8.90203,-0.27136,0,0
gen=67_member=192_pso,-8.82964,-0.369436,0.111416,0.271542
gen=66_member=160_pso,-9.46447,-0.589817,0.0493782,1.51301
gen=65_member=152_pso,-9.7857,0.220078,0.0589797,0.0596832
gen=41_member=10_pso,-7.95885,-3.37077,0,0
gen=64_member=107_pso,-8.41486,-1.53901,0.0405333,0.154509
gen=15_member=446_pso,-8.56961,-1.37278,0,0
gen=69_member=270_pso,-9.08377,0.13613,0.0559677,0.0495654
gen=68_member=228_pso,-9.63712,-0.143351,0.0654906,1.50754
gen=61_member=27_pso,-8.09558,-1.71228,0.0987559,1.93649
gen=64_member=121_pso,-8.67948,-0.906527,0.0372883,1.56107
gen=62_member=58_pso,-8.5879,-1.24038,0.0409904,0.0651634
gen=68_member=229_pso,-5.55723,1.07586,2.95951,3.95108
gen=67_member=184_pso,-8.08699,-1.76342,0.0897489,2.0836
gen=66_member=178_pso,-8.14706,-1.58534,0.0871986,1.69483
gen=66_member=171_pso,-8.77903,0.0439131,0.160377,0.531046
gen=55_member=426_pso,-8.67216,-0.7637,0,0
gen=18_member=531_pso,-8.66975,-0.898147,0,0
gen=69_member=257_pso,-8.84564,-0.0724379,0.0958109,0.225542
gen=67_member=191_pso,-8.79852,0.165969,0.097551,0.50599
gen=65_member=139_pso,-8.40723,-0.0870939,0.195942,1.60264
gen=69_member=264_pso,-8.39877,-0.968346,0.0511354,0.970053
gen=69_member=255_pso,-8.36803,-0.936011,0.0384837,1.95229
gen=62_member=53_pso,-8.65721,-0.475757,0.0426286,0.0671235
gen=69_member=263_pso,-8.47325,-0.884415,0.032533,2.32117
