real_name,obj1,obj2,obj1_sd,obj2_sd
gen=74_member=393_pso,-8.22648,-1.30763,0.0708929,2.58775
gen=74_member=394_pso,-5.00686,10.8539,0.0776719,5.67121
gen=74_member=395_pso,-5.16576,2.50916,0.042525,4.47506
gen=74_member=396_pso,-5.76726,3.74824,0.0671025,3.90455
gen=74_member=397_pso,-3.32365,2.72387,0.391823,1.81042
gen=74_member=398_pso,-5.99369,1.8598,0.0856606,5.02066
gen=74_member=399_pso,-8.25617,1.18914,0.0339353,1.71989
gen=74_member=400_pso,-7.86794,-0.559431,0.0396881,1.83493
gen=74_member=401_pso,-7.17962,1.73044,0.310766,1.24885
gen=74_member=402_pso,-4.43077,12.0813,0.125372,6.3965
gen=74_member=403_pso,-8.44665,-1.89397,0.0372164,0.163376
gen=74_member=404_pso,-8.94806,-0.0560979,0.0533983,0.0455506
gen=74_member=405_pso,-7.36246,5.46792,0.218973,0.936378
gen=74_member=406_pso,-2.42335,0.0123569,3.80131,4.36267
gen=74_member=407_pso,-8.64114,0.377688,0.124923,0.507868
gen=74_member=408_pso,-5.9386,2.54966,0.0303216,4.05001
gen=74_member=409_pso,-6.50027,8.35168,0.283891,1.58899
gen=74_member=410_pso,-5.07112,0.578542,0.518731,3.71378
gen=74_member=411_pso,-7.75521,3.4965,0.0569182,0.275705
gen=74_member=412_pso,-4.91194,6.8908,0.703962,6.88577
gen=74_member=413_pso,-4.91611,3.34245,0.0443272,4.39295
gen=74_member=414_pso,-8.1996,-3.16005,0.0388655,0.0921192
gen=74_member=415_pso,-8.85365,0.698041,0.127904,0.990908
gen=74_member=416_pso,-8.91883,-0.0243672,0.0459402,0.0527688
gen=74_member=417_pso,-9.20896,0.949859,0.0854788,0.133823
gen=74_member=418_pso,-5.0371,0.905546,0.467498,3.89385
gen=74_member=419_pso,-5.65197,1.2307,0.0432549,4.01773
gen=74_member=420_pso,-7.18183,4.8292,0.0889392,3.45367
gen=74_member=421_pso,-9.04925,0.115907,0.0477288,0.0423746
gen=74_member=422_pso,-9.47931,0.408012,0.0499493,0.0625815
