real_name,obj1,obj2,obj1_sd,obj2_sd
gen=71_member=303_pso,-8.71668,0.716916,0.155822,0.702824
gen=71_member=304_pso,-5.79357,3.88817,0.0611124,4.0231
gen=71_member=305_pso,-3.61929,0.799906,0.756984,1.96489
gen=71_member=306_pso,-6.28414,2.64234,0.0742057,3.94412
gen=71_member=307_pso,-1.58645,0.0620157,3.70402,4.23244
gen=71_member=308_pso,-4.21606,1.91148,0.0434718,4.44079
gen=71_member=309_pso,-6.05323,2.76966,0.0317115,4.3905
gen=71_member=310_pso,-5.2127,13.6109,0.0588758,4.66949
gen=71_member=311_pso,-8.67488,0.900215,0.0430838,0.0408219
gen=71_member=312_pso,-9.02325,0.165683,0.0852649,0.148421
gen=71_member=313_pso,-8.8616,-0.133614,0.0462522,0.0753325
gen=71_member=314_pso,-7.74768,1.7625,0.146165,0.450287
gen=71_member=315_pso,-4.88711,1.1999,0.564105,3.80522
gen=71_member=316_pso,-3.92064,5.63955,1.48589,3.85766
gen=71_member=317_pso,-3.33939,4.84461,1.9179,4.41485
gen=71_member=318_pso,-7.59597,1.13676,0.180291,0.457544
gen=71_member=319_pso,-7.4705,1.24722,0.0540004,3.82588
gen=71_member=320_pso,-8.93509,0.121129,0.0462903,0.0526887
gen=71_member=321_pso,-9.40622,0.478905,0.0689502,0.0715772
gen=71_member=322_pso,-8.10593,2.57511,0.229249,0.415206
gen=71_member=323_pso,-8.22479,-0.0474052,0.221295,0.951153
gen=71_member=324_pso,-7.1269,1.28569,0.633079,2.43734
gen=71_member=325_pso,-6.41939,0.677673,0.0272515,3.87988
gen=71_member=326_pso,-8.57491,-1.1037,0.0339036,2.25673
gen=71_member=327_pso,-8.76037,-0.678705,0.0460749,1.50204
gen=71_member=328_pso,-8.72614,1.05319,0.03521,0.116524
gen=71_member=329_pso,-8.54129,-0.692342,0.159574,1.38352
gen=71_member=330_pso,-8.73341,-0.737306,0.040732,0.0497268
gen=71_member=331_pso,-3.58816,3.89333,2.71918,4.40572
gen=71_member=332_pso,-4.67496,-1.12529,0.0606485,4.71636
