real_name,x1,x2
gen=77_member=510_pso,0.0664712,-0.579849
gen=66_member=160_pso,-0.269029,-0.124406
gen=73_member=390_pso,-0.219554,-0.401803
gen=5_member=147_pso,-0.0162071,0.0919072
gen=12_member=357_pso,-0.90186,0.00123871
gen=11_member=328_pso,-0.580923,0.0265879
gen=0_training=15,-1.97096,-1.195
gen=75_member=447_pso,-1.11283,-0.033117
gen=71_member=330_pso,-0.683361,-0.0505667
gen=74_member=414_pso,-0.997448,0.0176779
gen=74_member=403_pso,-0.830493,-0.161655
gen=65_member=152_pso,0.0025959,-0.0329497
gen=65_member=129_pso,-0.238215,-0.396723
gen=62_member=58_pso,-0.761373,-0.0748756
gen=19_member=556_pso,-1.14266,-0.170192
gen=15_member=446_pso,-0.771692,-0.0136452
gen=67_member=192_pso,0.163242,-0.588325
gen=77_member=507_pso,-1.00267,0.0473912
gen=77_member=494_pso,0.00848605,-0.672979
gen=76_member=473_pso,-0.724631,-0.240673
gen=75_member=450_pso,0.370387,-0.598212
gen=72_member=334_pso,-0.0132482,0.0356022
gen=41_member=10_pso,-0.932684,-0.658126
gen=69_member=270_pso,-0.48491,0.0730234
gen=76_member=480_pso,0.00232561,-0.0672453
gen=74_member=421_pso,-0.499513,-0.105565
gen=73_member=388_pso,-0.00535631,-0.0777297
gen=72_member=351_pso,0.265935,-0.813698
gen=61_member=27_pso,-0.615694,-0.863879
gen=69_member=264_pso,-0.562261,-0.731038
