real_name,obj1,obj2,obj1_sd,obj2_sd
gen=5_member=147_pso,-9.81508,0.188966,0,0
gen=19_member=556_pso,-7.93697,-3.654,0,0
gen=15_member=446_pso,-8.56961,-1.37278,0,0
gen=12_member=357_pso,-8.34959,-2.42207,0,0
gen=11_member=328_pso,-8.90203,-0.27136,0,0
gen=0_training=15,-6.30661,-6.98287,0,0
gen=64_member=121_pso,-8.67948,-0.906527,0.0372883,1.56107
gen=41_member=10_pso,-7.95885,-3.37077,0,0
gen=64_member=107_pso,-8.41486,-1.53901,0.0405333,0.154509
gen=62_member=58_pso,-8.5879,-1.24038,0.0409904,0.0651634
gen=63_member=77_pso,-6.92662,0.670231,1.87036,3.65124
gen=18_member=531_pso,-8.66975,-0.898147,0,0
gen=55_member=426_pso,-8.67216,-0.7637,0,0
gen=62_member=53_pso,-8.65721,-0.475757,0.0426286,0.0671235
gen=61_member=27_pso,-8.09558,-1.71228,0.0987559,1.93649
gen=61_member=15_pso,-8.30939,-0.811131,0.0423652,1.94752
