time,elapsed_seconds,message
15:04:10,8.99e-05,PEST++ performance logger started
15:04:10,0.0004057,starting to process control file
15:04:10,0.0074735,finished processing control file
15:04:10,0.0096174,initializing MOEA process
15:04:10,5.82e-05,using 'nsga2' env selector
15:04:10,2.49e-05,using binary tournament mating pool selector
15:04:10,2.71e-05,saving generation specific populations and archives every nth generation 1
15:04:10,2.77e-05,'opt_dec_var_groups' passed, using 2 adjustable parameters as decision variables
15:04:10,3.47e-05,number of decision variables:  2
15:04:10,2.32e-05,max run fail:  3
15:04:10,2.28e-05,'opt_chance_points' = SINGLE, evaluating chance at representative point
15:04:10,7.9e-05,initializing constraints
15:04:10,0.0002665,using particle swarm generator
15:04:10,0.0009601,processing dv population file infill.dv_pop.csv
15:04:10,2.92e-05,loading dv population from csv file infill.dv_pop.csv
15:04:10,0.0073541,dv population with 20 members read from 'infill.dv_pop.csv'

15:04:10,3.72e-05,previous generation numbers detected in dv population, fast forwarding generation counter to 60
15:04:10,3.4e-05,checking for denormal values in dv population
15:04:10,0.0015255, saved initial dv population to  kur.0.dv_pop.csv
15:04:10,1.31e-05,running initial population
15:04:10,1.91e-05,running initial population of size 20
15:04:10,0.0023828,running population of size  20
15:04:10,1.44e-05,queuing 20 runs
15:04:10,0.0013759,making runs
15:04:20,10.5254,processing runs
15:04:20,0.0055756, saved observation population to  kur.0.obs_pop.csv
15:04:20,2.72e-05,initial population decision variable summary:
15:04:20,5.58e-05,initial population objective function summary:
15:04:20,3.22e-05,using member GEN=60_MEMBER=582_PSO as nearest-to-mean single point
    with distance of 0.497223 from mean of decision variable population
15:04:20,0.002012, saved initial dv population to  kur.0.dv_pop.csv
15:04:20,2.01e-05,performing initial pareto dominance sort
15:04:20,0.003052,ParetoObjectives::get_nsga2_pareto_dominance() for 20 population members
15:04:20,2.14e-05,ParetoObjectives::update() for  20 population members
15:04:20,8.2e-06,preparing fast-lookup containers
15:04:20,0.0001148,checking for duplicate solutions
15:04:20,5.42e-05,calculating fitness
15:04:20,9.3e-06,get_spea_fitness
15:04:20,5.52e-05,fill domination containers
15:04:20,0.0001566,pareto front sorting
15:04:20,9.7e-06,starting 'fast non-dom sort
15:04:20,7.1e-06,fill domination containers
15:04:20,0.0001116,finding first front
15:04:20,8.5e-06,sorting remaining fronts
15:04:20,0.000745,kur.0.dv_pop.csvinitialized archives with 4 nondominated members
15:04:20,1.22e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 4 population members
15:04:20,8.1e-06,ParetoObjectives::update() for  4 population members
15:04:20,6.7e-06,preparing fast-lookup containers
15:04:20,1.89e-05,checking for duplicate solutions
15:04:20,1.39e-05,calculating fitness
15:04:20,6.9e-06,get_spea_fitness
15:04:20,1.16e-05,fill domination containers
15:04:20,1.55e-05,pareto front sorting
15:04:20,6.6e-06,starting 'fast non-dom sort
15:04:20,6.5e-06,fill domination containers
15:04:20,1.14e-05,finding first front
15:04:20,7.3e-06,sorting remaining fronts
15:04:20,0.0001162,ParetoObjectives::get_nsga2_pareto_dominance() for 4 population members
15:04:20,8.3e-06,ParetoObjectives::update() for  4 population members
15:04:20,6.8e-06,preparing fast-lookup containers
15:04:20,1.54e-05,checking for duplicate solutions
15:04:20,1.12e-05,calculating fitness
15:04:20,6.8e-06,get_spea_fitness
15:04:20,1.04e-05,fill domination containers
15:04:20,1.4e-05,pareto front sorting
15:04:20,6.7e-06,starting 'fast non-dom sort
15:04:20,6.6e-06,fill domination containers
15:04:20,1.1e-05,finding first front
15:04:20,7.2e-06,sorting remaining fronts
15:04:20,0.0013041,saved decision variable population of size 4 X 2 to 'kur.archive.dv_pop.csv'
15:04:20,0.001586,saved generation-specific decision variable population of size 4 X 2 to 'kur.0.archive.dv_pop.csv'
15:04:20,0.0013382,saved observation population of size 4 X 4 to 'kur.archive.obs_pop.csv'
15:04:20,0.0014774,saved generation-specific observation population of size 4 X 4 to 'kur.0.archive.obs_pop.csv'
15:04:20,9.48e-05,number of initial feasible solutions: 4
15:04:20,1.79e-05,initialization complete
