real_name,x1,x2
gen=8_member=386_pso,-0.741103,-0.78358
gen=16_member=801_pso,0.617415,0.644353
gen=20_member=979_pso,-0.626528,-0.450623
gen=18_member=880_pso,0.171885,0.336784
gen=10_member=501_pso,-0.51818,-0.340656
gen=14_member=666_pso,0.0846182,0.167028
gen=16_member=805_pso,-0.344384,-0.376016
gen=5_member=244_pso,-0.513459,-0.414857
gen=7_member=312_pso,0.139593,0.289667
gen=18_member=888_pso,0.0136617,0.0352924
gen=10_member=474_pso,0.14236,0.198731
gen=14_member=692_pso,0.533564,0.490409
gen=14_member=665_pso,-0.283309,-0.119762
gen=7_member=328_pso,0.0868993,-0.0958928
gen=20_member=1006_pso,-0.38492,-0.291794
gen=17_member=848_pso,-0.0979678,-0.150212
gen=6_member=306_pso,0.440117,0.460254
gen=10_member=504_pso,0.266486,0.32218
gen=13_member=645_pso,0.560119,0.641075
gen=20_member=984_pso,0.046136,0.0811806
gen=7_member=309_pso,-0.233781,-0.0569123
gen=16_member=784_pso,0.0336549,0.0603698
gen=14_member=664_pso,-0.338824,-0.204492
gen=10_member=490_pso,-0.341882,-0.263822
gen=13_member=609_pso,0.111428,0.0646483
gen=20_member=988_pso,-0.0117802,-0.0299006
gen=9_member=415_pso,0.40082,0.416397
gen=17_member=842_pso,-0.22934,-0.259061
gen=18_member=885_pso,0.107822,0.096007
gen=14_member=707_pso,-0.0145376,-0.0694282
gen=19_member=938_pso,-0.122979,0.00900567
gen=19_member=951_pso,0.261515,0.399159
gen=15_member=752_pso,-0.09871,-0.0942315
gen=16_member=802_pso,0.346816,0.395134
gen=17_member=852_pso,0.313518,0.377911
gen=13_member=630_pso,-0.00753625,-0.149229
gen=17_member=841_pso,0.385128,0.621345
gen=16_member=773_pso,0.141313,0.245557
gen=10_member=482_pso,-0.183773,-0.161057
gen=15_member=757_pso,-0.232168,-0.102801
gen=14_member=659_pso,-0.321396,-0.258121
gen=4_member=161_pso,0.409258,0.20542
gen=18_member=889_pso,0.422613,0.362744
gen=16_member=761_pso,-0.281497,-0.167321
gen=9_member=419_pso,0.143252,0.213408
gen=6_member=259_pso,-0.286543,-0.170826
gen=11_member=547_pso,-0.12294,-0.0555501
