real_name,obj1,obj2
gen=4_member=177_pso,0.0138425,0.985791
gen=2_member=75_pso,0.990007,0.045877
gen=4_member=164_pso,0.822332,0.536005
gen=4_member=182_pso,0.962853,0.252631
gen=4_member=161_pso,0.521826,0.728555
gen=1_member=50_pso,0.722473,0.559594
gen=4_member=155_pso,0.343647,0.838878
gen=0_member=6,0.603026,0.664925
gen=4_member=166_pso,0.337018,0.883229
gen=4_member=183_pso,0.173802,0.937649
gen=3_member=107_pso,0.964906,0.155972
gen=3_member=127_pso,0.0661361,0.976406
gen=0_member=20,0.155598,0.946508
gen=4_member=159_pso,0.576317,0.695813
gen=2_member=90_pso,0.987974,0.0792585
gen=2_member=58_pso,0.987989,0.0714545
